Location name,Amount spent (USD)
Bas-Congo,≤100
Kasai-Occidental,≤100
Kasai-Oriental,≤100
Katanga,≤100
Kinshasa,≤100
Nord-Kivu,≤100
Orientale,≤100
Sud-Kivu,≤100
