Location name,Amount spent (EUR)
Harju County,2375
Hiiu County,≤100
Ida-Viru County,259
Järva County,107
Jõgeva County,≤100
Lääne County,124
Lääne-Viru County,226
Pärnu County,274
Põlva County,≤100
Rapla County,120
Saare County,131
Tartu County,698
Unknown,≤100
Valga County,≤100
Viljandi County,149
Võru County,107
