Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
308746806571901,Advance Australia,Advance Australia,5895,55
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,4655,42
102329728050606,Yes23,Yes23,4228,89
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3660,118
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2833,7
103072892843066,Not My Voice,Australians For Unity,2103,96
10113538711,WWF-Australia,WWF-Australia,1920,28
299753643444311,AEC,Australian Electoral Commission,1476,14
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1460,5
160054227468,World Vision Australia,World Vision Australia,1376,13
1776727752614025,Glencore,Glencore Australia,1131,13
105140971475089,Chuffed.org - Australia,Chuffed.org,973,2
447447719391089,Health Care Providers Association,Health Care Providers Association,872,5
134712696593275,Dan Andrews,Daniel Andrews MP,829,10
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,807,11
182564410468,Australia for UNHCR,Australia for UNHCR,804,50
184543928960,National Party of Australia,National Party of Australia,798,2
92824008332,Plan International Australia,Plan International Australia,735,15
89794331215,Oxfam,Oxfam Australia,654,47
172094012830551,Australian Paralympic Team,Paralympics Australia,645,23
352953834815624,Jason Wood MP,Jason Wood MP,637,14
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,612,14
231341250224498,Australian Ethical Investment,Australian Ethical Investment,604,20
108287892602643,CFMEU - Construction & General,CFMEU - Construction & General,582,8
104180525925926,Fair Australia,Advance Australia,546,39
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,537,27
694832627392516,Prime Super,Prime Super,495,17
471390022952217,APPEA - Our Natural Advantage,APPEA,483,38
125812604095801,Invasive Species Council,Invasive Species Council,449,81
101791315693,Destiny Rescue,Destiny Rescue,431,6
8422338499,The Wilderness Society,The Wilderness Society,353,33
10852627380,World Animal Protection Australia,World Animal Protection Australia,351,25
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,316,19
1445863699024135,Business Council of Australia,Business Council of Australia,312,12
101921012445815,Nicole Werner - Liberal for Warrandyte,Liberal Party of Victoria,290,4
22746335927,Bob Brown Foundation,Bob Brown Foundation,289,56
327169760731815,Luke Gosling MP,Luke Gosling MP,288,3
150043381805210,SSI - Settlement Services International,SSI - Settlement Services International,274,1
107939487783753,Garth Hamilton MP,Garth Hamilton MP,245,16
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,242,17
101594851651707,The Affordable Housing Party,The Affordable Housing Party,237,1
200819325600,ActionAid Australia,ActionAid Australia,233,21
