Location name,Amount spent (EUR)
Burgenland,194
Carinthia,517
Lower Austria,1297
Salzburg,502
Styria,1602
Tyrol,507
Unknown,≤100
Upper Austria,1157
Vienna,2410
Vorarlberg,293
