Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,175
Guria,≤100
Imereti,208
Kakheti,≤100
Kvemo Kartli,≤100
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,117
Samtskhe-Javakheti,≤100
Shida Kartli,≤100
Tbilisi,1049
Unknown,≤100
