Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
102809992561700,Noticias de la Región,Noticias de la Región,8104,1
265843867173714,La Revista,La Revista,6257,12
643513979193133,Unidos por Beatriz,Neuma,5039,3
116150003163125,Fundación Pollitos de Hierro - Ayuda a niños con cáncer - Costa Rica,Fundación Pollitos de Hierro,4400,2
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,1776,2
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,1184,1
108388131575777,Fresia Agudelo,These ads ran without a disclaimer,142,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
801168856602067,Shadyside Church of Christ,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
101736596126028,kateryna_palanska,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
102446855386434,xose_gabriel_vazquez,These ads ran without a disclaimer,≤100,1
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100,1
