Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,278648,26
208661552479830,日本財団,Shigeru Fujita,41407,8
1904070096535109,スマート選挙,株式会社センキョ,40897,6
106708475612902,愛知県商工会連合会,愛知県商工会連合会,36166,1
298060150283457,大分県日出町,帆足吉美,29887,32
684161888345926,西日本新聞me,西日本新聞me,26228,14
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,24288,15
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,18910,2
102468941548369,宮城県民共済,宮城県民共済,6971,3
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,6383,2
102123262349398,県知事トークキャラバン事務局,面木 洋一,5281,1
1397074863864450,Fair Finance Guide Japan,Fair Finance Guide Japan,4297,1
256504371891671,the-issues.jp,株式会社issues,4033,41
298060150283457,大分県日出町,大分県日出町,3917,6
459101354119592,石巻金華鯖ずし”華ずし”,Tsubasa Itabashi,3012,1
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,3005,1
103921962501743,こまざき美紀,こまざき美紀,2819,2
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,2340,2
200121530091286,いただきへの、はじまり　富士市,富士市,2240,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1494,9
881025135256351,Japan In-depth,Japan In-depth,1295,4
440882039453825,シトリック アミノ広報,These ads ran without a disclaimer,1246,2
104533215755145,ZOE_Japan,ZOE Japan,1003,1
211683239011895,大東建託株式会社,ASUE株式会社,899,1
313006265799765,都民ファーストの会 滝田やすひこ （前 東京都議会議員 / 八王子市選出）,都民ファーストの会　滝田やすひこ,893,1
168869767018564,白石洋一よういち,Yoichi Shiraishi,892,1
136636846682019,ふるさと名品オブ・ザ・イヤー,These ads ran without a disclaimer,790,1
146709162183685,くすのき　りえこ,藤川忠彦,763,1
270368192998908,世田谷区議会議員  あべ力也,阿部 力也,746,1
296703483713248,【久喜市議会議員】新井けん応援ページ,Ken Arai,582,1
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,580,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,558,1
1410243545774903,一般社団法人日本wpa,Ogawa Yuzo,542,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,448,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,417,1
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,412,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,370,1
373735286331269,NOWORK motor&cafe,These ads ran without a disclaimer,354,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,282,1
112413612104443,This is Finland,These ads ran without a disclaimer,230,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,228,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,167,2
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,≤100,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,3
108260075086726,無理ゲー社会を賢く生き抜く方法,These ads ran without a disclaimer,≤100,1
382377315238468,"Educational Research Center, Inc.",These ads ran without a disclaimer,≤100,1
555755224474277,Josefinas,These ads ran without a disclaimer,≤100,1
100448322513750,diavolosmemehq,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
128221131148355,ARPost,These ads ran without a disclaimer,≤100,1
108979982026516,Mariya Dykalo-Burton,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
101908991962103,negrocza,These ads ran without a disclaimer,≤100,1
110919974897108,SH,These ads ran without a disclaimer,≤100,1
