Location name,Amount spent (USD)
Bazega,≤100
Boulgou,≤100
Boulkiemde,≤100
Gourma,≤100
Houet,≤100
Kadiogo,≤100
Mouhoun,≤100
Naouri,≤100
Nayala,≤100
Noumbiel,≤100
Passore,≤100
Sanmatenga,≤100
Sissili,≤100
Sourou,≤100
Tuy,≤100
Yatenga,≤100
Zondoma,≤100
