Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
120343698070515,Liberální institut,Liberální institut,24901,8
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",12596,27
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,12309,15
118719801252410,Národní plán obnovy,Národní plán obnovy,7632,17
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,5364,16
120461304659141,O2 CZ,O2 Czech republic,4964,4
178362315106,European Parliament,European Parliament,4495,13
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",3948,6
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,3871,10
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3772,11
122074554119,EU Social,EU Social,2872,8
356451014434612,Marian Jurečka,KDU-ČSL,2808,5
251656685576,KDU-ČSL,KDU-ČSL,2509,4
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,2264,10
108726857444837,České zájmy v EU,DFMG,2122,5
101288484695293,Evropská soda,DFMG,1552,3
214827221987263,Andrej Babiš,Andrej Babiš,1407,4
100201752249169,Spolu21,Občanská demokratická strana,1298,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,1243,5
308878909205138,Toyota Česká republika,Toyota Česká republika,1231,4
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,1151,1
206791046438534,Plant for the Planet - Česká republika,Plant-for-the-Planet Czech Republic Nadace,1104,6
110945610569821,Odchod.eu,Hnutí Odchod,1047,9
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,1039,1
197010357446014,Ondřej Prokop,Ondrej Prokop,966,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,959,4
1956144064659620,BlueTV,Aliance pro budoucnost,947,5
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,917,7
460558621177512,Zálohujme.cz,Zálohujme,886,2
733410133337387,Michaela Šojdrová,Michaela Šojdrová,804,18
1104866262972886,Michal Šmarda • Sociální demokracie,Česká strana sociálně demokratická,789,1
1469427909957890,Reportér magazín,Reportér magazín,732,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,571,4
424114981002397,Český rozhlas Plus,Český rozhlas,522,25
257529307701966,Jiří Pospíšil,TOP 09,486,6
58864692622,Český rozhlas Vltava,Český rozhlas,470,2
139379141293,Paměť národa,"Post Bellum, z.ú.",434,8
110208494972750,"Eva Rajchmanová, senátorka za Hodonínsko, Kyjovsko a Veselsko",KDU-ČSL,388,14
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,352,7
103567498863549,Ecoista,Ecoista,343,2
384187235387895,Alena Schillerová,ANO,333,2
90002267161,TOP 09,TOP 09,323,9
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,312,3
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,311,1
103118831393004,Vladimír Kořen,These ads ran without a disclaimer,304,2
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,291,1
1410403182565683,Petr Hladík,KDU-ČSL,289,3
284944781875,EURACTIV.cz,EURACTIV.cz,278,12
52479821102,Týdeník Respekt,Týdeník Respekt,258,2
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,251,1
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,248,4
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",242,3
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,238,2
1437561026464333,Patrik Kunčar,KDU-ČSL,235,8
116550511463097,Ondřej Mikmek_jaderný venkovan,Ondřej Mikmek_jaderný venkovan,229,4
105751229271592,B-News,These ads ran without a disclaimer,226,1
137778619615350,Voyo.cz,TV Nova s. r. o.,219,1
123858471641,iROZHLAS.cz,Český rozhlas,210,2
210593122739997,Nenech to být,Nenech to být,204,2
105998488267274,Robert Teleky,KDU-ČSL,201,4
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,200,6
711658465662315,XTV,XTV,189,6
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,187,4
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,184,4
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",178,5
378827025796132,Peak.cz,Peak.cz,167,12
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,166,2
100192095988280,Návštěvnické centrum ČNB,Česká národní banka,163,1
101279652413889,SPOLU pro Prahu,SPOLU Praha,158,3
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,150,1
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,149,2
101722985492419,Klára Kocmanová,Česká pirátská strana,145,2
522700607809595,GORDIC,GORDIC spol. s r.o.,142,1
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",142,4
113322746709049,Karel Havlíček,ANO,141,2
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,141,2
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,139,1
112063685472868,KDU-ČSL Karlovarský kraj,Krajská organizace Karlovarského kraje KDU-ČSL,135,1
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",131,3
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,131,2
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,131,3
337302141482,Marianne,These ads ran without a disclaimer,130,1
662196877287140,Tomáš Třetina,PRodukujeme,129,2
102335125456707,TV SKLAD,TV SKLAD,128,1
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",128,7
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,127,1
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,123,2
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,123,3
280617905401953,Alexandra Udženija,Občanská demokratická strana,122,1
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková - radní pro životní prostředí a zemědělství,121,2
117823623864,Transparency International ČR,Transparency International ČR,121,4
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,119,1
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,TOP 09,115,1
1458827397686128,Koalice Vlasta,Koalice Vlasta,112,2
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková STAN,110,1
587682004653785,Piráti Praha,Česká pirátská strana - Praha,110,1
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner - SPD,110,2
100713699374019,Richard Brabec,Richard Brabec,109,1
1706628786023325,PRodukujeme,PRodukujeme s.r.o.,106,1
1900532106849242,Institut H21,Institute H21,106,2
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,104,1
