Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2998,40
102811109411234,Do:łącz,Dołącz,2545,12
111778487054045,TOGETAIR,Kamil Magot,2020,45
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1472,36
1683534065241470,OKO.press,OKO.press,1180,37
102931488739,Platforma Obywatelska,Platforma Obywatelska,995,7
165245993503617,Mercedes-Benz Polska,These ads ran without a disclaimer,993,5
199877710116314,Patryk Jaki,European Conservatives and Reformists (ECR) Party - Patryk Jaki MEP,964,8
107898832590939,European Commission,European Commission,901,5
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,764,30
178362315106,European Parliament,European Parliament,757,7
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,691,149
543228812481111,Donald Tusk,Platforma Obywatelska RP,649,1
57544755889,Amnesty International Polska,Amnesty International Polska,645,36
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,591,5
147547541961576,Council of the European Union,Council of the European Union,552,4
513969188677442,Compassion Polska,Compassion Polska,539,10
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,520,13
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,500,5
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,476,35
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,474,6
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,457,13
228168274881,wysokieobcasy,wysokieobcasy,446,20
339855706171439,Dobra Fabryka,Dobra Fabryka,428,11
144808095552639,ING Polska,ING Polska,420,4
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,416,17
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,411,20
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,407,11
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,397,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,391,4
406758116099067,Fundacja Kasisi,Fundacja Kasisi,377,5
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,374,9
50063176484,TVN24,TVN,357,4
136884656519145,IOM Poland,International Organization for Migration,345,2
378777385998461,Grupa MTP,Grupa MTP,315,11
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,313,1
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,306,5
74863922834,Krytyka Polityczna,Krytyka Polityczna,291,15
111275624780972,Erase Indifference,Erase Indifference,276,1
391098174296294,Super Express,se.pl,269,7
557305027641691,Prof. Ryszard Legutko,European Parliament ECR Group,269,1
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,267,2
101510036210805,Centrum Interwencji Kryzysowej w Łodzi,Centrum Promocji i Rozwoju Inicjatyw Obywatelskich OPUS,261,3
311766890555,Fundacja Batorego,Fundacja Batorego,253,63
1227194230675141,Pratia,Pratia SA,247,7
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa,238,1
146036558887922,Polski Hokej,Polski Hokej,205,1
113267398356583,Komitet Inicjatywy Ustawodawczej „STOP zakazowi pracy”,Polskie Stowarzyszenie Obrońców Życia Człowieka,200,2
173086948664,Infor.pl,Infor.pl,195,10
230415296997772,bydgoszcz.pl,bydgoszcz.pl,194,3
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,189,86
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,186,2
475584852475176,Pozytron,Bartłomiej Jan Ginter,182,9
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",181,12
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,179,2
487587700423,Miasto Gdańsk,Miasto Gdańsk,178,3
1593828134172917,Open Eyes Economy,Open Eyes Economy,177,4
10150116077700370,Fundacja Rodzić po Ludzku,Fundacja Rodzić po Ludzku,174,10
434225653303734,Fundusze Europejskie dla Mazowsza,Maria Wyszyńska,173,9
107478768563531,Andrzej ŚLIWKA - Wiceminister Aktywów Państwowych,Andrzej Śliwka,171,4
142614625077,WWF Polska,WWF Polska,170,3
107280785612581,Krakowskie Centrum Edukacji Klimatycznej,Krakowskie Centrum Edukacji Klimatycznej,167,8
340765409708087,Ryszard Madziar,Ryszard Madziar,165,12
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,164,4
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,162,2
397446783689689,Stowarzyszenie Dolnośląski Kongres Kobiet,Stowarzyszenie Dolnośląski Kongres Kobiet,160,2
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,159,8
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,155,1
130752780291804,Fundacja Geremka,"Fundacja ""Centrum im. prof. Bronisława Geremka""",154,3
292514454554454,Cartrack Polska,Cartrack Polska,152,1
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,152,14
749393698434460,Jarosław Krajewski,Jarosław Krajewski,150,1
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,148,4
457690554629140,Narodowy Instytut Architektury i Urbanistyki,Narodowy Instytut Architektury i Urbanistyki,146,2
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,146,6
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,144,3
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,142,2
377734895631299,Polsko-Ukraińska Izba Gospodarcza,Polsko-Ukraińska Izba Gospodarcza,137,1
142218132483199,Kasa Stefczyka,Kasa Stefczyka,137,3
256314858405394,Paweł Olszewski,Paweł Olszewski,136,2
222141244609992,Poseł Jakub Rutnicki,Poseł Jakub Rutnicki,135,5
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,133,1
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,131,1
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,131,11
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,127,16
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),127,4
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,126,5
1465965073732774,Łukasz Kohut,Łukasz Kohut,122,1
107010907929210,Praca w Allegro,Allegro,122,2
514735281965536,Demagog,Stowarzyszenie Demagog,119,5
561109754080680,Związek Miast Polskich,Związek Miast Polskich,118,2
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,118,1
1546454742302867,Krzysztof Paszyk,Krzysztof Paszyk Polskie Stronnictwo Ludowe,118,1
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,111,2
136561873040498,Galeria Sanowa Przemyśl,Galeria Sanowa Przemyśl,111,2
255100403945,Polityka,Polityka,110,5
195591907176717,Grzegorz Piechowiak - Wiceminister Rozwoju i Technologii,Biuro Posła Grzegorza Piechowiaka,109,2
71543004041,Fundacja Dajemy Dzieciom Siłę,Greta Repeć,108,4
2320275388297228,Marcin Romanowski,Marcin Romanowski,106,1
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,106,1
76134197129,Radio TOK FM,Kinga Warwas,105,2
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,103,4
308684629246305,Tomasz Latos,Tomasz Latos,102,3
371359310400318,Janusz Kowalski,Janusz Kowalski,102,3
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,101,7
190536713845,Fundacja JiM,Fundacja JiM,≤100,2
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,4
69153026654,Jerzy Buzek,Jerzy Buzek,≤100,1
176619537364977,Grodno S.A.,Grodno S.A.,≤100,2
163488137165461,E.ON Polska,E.ON Polska,≤100,5
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100,8
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Cezary Trutkowski,≤100,5
173184660508,Centrum Myśli Jana Pawła II,Centrum Myśli Jana Pawła II,≤100,7
140754135942752,Fundacja Court Watch Polska,Fundacja Court Watch Polska,≤100,3
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100,3
127619873953536,Stefczyk.info,Stefczyk.info,≤100,2
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,≤100,1
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,≤100,21
160020290716774,Miejska Wola,Urząd Dzielnicy Wola,≤100,2
2152238558396822,Mariusz Kałużny,Mariusz Kałużny,≤100,1
366513693549844,Dr Witold Czarnecki - Poseł z Wielkopolski,Dominik Szopa,≤100,5
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100,1
