Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,52471,44
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,46636,31
206273352289,ADRA CZ,"ADRA, o.p.s.",41072,31
102389958091735,Generál Pavel,Petr Pavel,34092,19
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",11730,70
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,7557,24
120461304659141,O2 CZ,O2 Czech republic,4307,2
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,4196,18
120343698070515,Liberální institut,Liberální institut,3622,1
295889117124834,Tipsport,Tipsport,3505,2
287724754662359,HateFree Culture,HateFree Culture,3381,2
102845669064210,Danuše Nerudová,Danuše Nerudová,2965,25
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,2944,4
1469427909957890,Reportér magazín,Reportér magazín,2757,15
108726857444837,České zájmy v EU,DFMG,2516,8
106008800769282,KHNP,Bistro Social s.r.o.,2478,1
424114981002397,Český rozhlas Plus,Český rozhlas,2072,34
1432139953751418,Josef Středula,Josef Středula,2052,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,2020,12
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1917,14
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,1841,36
374937312556,Otevřená společnost,"Otevřená společnost, o.p.s.",1803,5
52479821102,Týdeník Respekt,Týdeník Respekt,1602,9
102907672280977,Co bude dál?_________,NFSix.org,1430,13
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1424,5
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1413,9
356451014434612,Marian Jurečka,KDU-ČSL,1343,8
197010357446014,Ondřej Prokop,Ondrej Prokop,1329,4
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",1308,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1282,10
101288484695293,Evropská soda,DFMG,1226,4
137301989386,Aktuálně.cz,Aktuálně.cz,1214,13
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,1038,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",936,11
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,928,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,832,2
202451429883,Novinky.cz,Borgis a. s.,821,2
237807982942923,Pěvecké sdružení Campanula Jihlava,Pěvecké sdružení Campanula Jihlava,742,1
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,721,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,713,4
578342809023884,Jsme fér,Prague Pride,713,2
164815317047040,Jan Bureš,Jan Bureš,672,1
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,670,1
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",597,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,584,1
711658465662315,XTV,XTV,584,2
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,581,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,538,5
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",533,4
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,503,8
194467420912201,Já volím děti,Já volím děti,466,11
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,461,1
158739964797781,Krásné Letňany,Aliance pro budoucnost,441,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,404,3
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",385,13
523450094407778,Marek Ženíšek,TOP 09,330,1
605208513007852,Pavel Sehnal,Aliance pro budoucnost,326,1
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,326,1
