Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
187280168720178,NE HAGYD,International Organization for Migration (IOM) Hungary,549017,21
109637397268775,Nyugati Pályán,Splendidea Communications Kft,389974,11
543788999005363,ORIGO,Mediaworks Hungary Zrt.,185466,10
128596180810227,Stefi Déri,Megafon,142834,2
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,139024,8
109414841321682,Magyar Falu Program,Magyar Falu Program,125906,8
248172631940,Mandiner,Mediaworks Hungary Zrt.,125856,7
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,94814,8
451844608304228,Metropol,Metropol,65449,6
114898003640430,Telex.hu,Telex.hu,63351,18
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,61673,21
120370174702378,Magyarország Kormánya,Magyarország Kormánya,52508,1
1534911313439123,Ripost,Ripost,51456,3
594088897289853,Alapjogokért Központ,Alapjogokért Központ,50461,16
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,49093,3
776079922494181,Apáti Bence hivatalos oldala,Megafon,45464,2
102414628645144,Korondy Tamás,Megafon,42099,2
100299381703981,Ps TV,PestiSrácok.hu,40530,6
191461774219575,hirado.hu,hirado.hu,40428,23
178362315106,European Parliament,European Parliament,35540,3
76748198685,Budapest Pride,Budapest Pride,34512,20
118152054556475,Deák Dániel,Megafon,32564,2
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara,31965,3
264517713636590,PestiSracok.hu,PestiSrácok.hu,31408,6
1880809845328535,Dobrev Klára,Demokratikus Koalíció,28927,8
294815374340858,Donáth Anna,Momentum Mozgalom,27487,1
118999471127652,Kammerer Zoltán,Kammerer Zoltán,25596,8
296310837699,vaol.hu,Mediaworks Hungary Zrt.,21288,4
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,20789,8
108346693873484,Győrffy Balázs,Balazs Gyorffy,20286,4
131283758531,HVG,HVG Kiadó ZRt.,19994,12
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,19867,8
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,19404,2
110462711892232,DK TV,Demokratikus Koalíció,18508,2
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,17589,4
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,17061,12
345496092135627,Hír TV,Mediaworks Hungary Zrt.,16440,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,16098,3
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,15884,82
221761091331222,Danube Institute,Danube Institute,15723,17
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,15103,3
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,14985,5
2552532618151148,Újpesti Hírek,Újpesti Hírek,14562,2
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,14483,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,14353,3
116905388345518,veol.hu,Mediaworks Hungary Zrt.,14261,3
1722969024662464,Civil Összefogás Fórum,Civil Összefogás Fórum,14183,13
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,13891,1
1627127484170228,NHC24,Mediaworks Hungary Zrt.,13672,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,13586,2
326763130286,Borsod Online,Mediaworks Hungary Zrt.,13373,2
320986996098,zaol.hu,Mediaworks Hungary Zrt.,13204,2
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,13048,9
147633001941737,kisalfold.hu,kisalfold.hu,12301,2
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,12085,2
125953004085398,Kemma.hu,Kemma.hu,12010,2
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,11869,2
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,11730,4
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,11725,2
506244332746545,TEOL.hu,TEOL.hu,11713,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,11662,2
129255963785124,Heol.hu,Heol.hu,11494,2
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,11275,2
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,11190,4
294815374340858,Donáth Anna,Donáth Anna - Momentum,10996,1
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,10678,3
108248022589754,Bosch Magyarország,Bosch Magyarország,10672,11
193640214178356,Gyopáros Alpár,Gyopáros Alpár,10606,3
112677144392091,Dr. Pajtók Gábor,FIDESZ,10497,3
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,10098,1
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,10005,10
182746818942,Instant-Fogas Komplexum,These ads ran without a disclaimer,9696,1
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,9221,9
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,9033,2
276466898323,Hajdú Online,Mediaworks Hungary Zrt.,9032,1
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,8913,3
100401808007704,EzaLényeg.hu,EzaLényeg.hu,8821,20
447204268797621,RTL.hu,RTL.HU,8786,4
1433634766849319,Komjáthi Imre,Magyar Szocialista Párt,8561,1
113375923695023,Fidesz Budapest,Fidesz Budapest,7966,9
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,7551,9
537817739693723,Brain Bar,Brain Bar,7475,6
611728525606243,CIB Bank,CIB Bank Zrt.,7371,1
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,7297,51
197203437879379,Szaniszló Sándor,Szaniszló Sándor,6794,3
128573907819549,Fekete-Győr András,Momentum Mozgalom,6631,1
623719727672871,Nestlé,Nestlé Hungária Kft.,6623,2
1215492498464496,Angyal Károly,Angyal Károly Tibor,6493,3
162344823835042,atlatszo.hu,Átlátszónet Alapítvány,6409,2
105774734948091,Hungarian Conservative,Hungarian Conservative,6333,13
887921287887805,Király Nóra,Király Nóra,6193,2
1239893846155692,Tompos Márton,Momentum Mozgalom,6129,2
438674070213065,Magyar Állampapír,Magyar Állampapír,6120,11
109978090360353,Horváth Tamás - Rákosmente polgármestere,Horváth Tamás,6070,2
149061108240,Kocsis Máté,Fidesz frakció,6041,4
222720184518334,Font Sándor,Font Sándor,6000,5
875007489333250,Hollósy András,Hollósy Endre András,5783,1
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,5711,1
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,5531,4
618962048554434,Havasi Gábor,Momentum Mozgalom,5407,2
116609705085092,BP18,BP18,5341,3
109400335280737,Dóka Milán,Milán Dóka,5302,2
408924035951553,Körforrás,Körforrás,5256,2
100556761423929,Orbán Attila,Tóth Imre János,5092,1
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,5028,4
851784814892644,Simicskó István,KDNP frakció,4925,2
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,4911,1
102426795954406,Nobilis Márton,Nobilis Márton,4779,14
102877499117068,Pálfalvi Milán Nézőpontja,Nézőpont,4738,1
211156277497,WWF Hungary,WWF Hungary,4727,14
2195246174128598,Erhardt Attila,Momentum Mozgalom,4702,1
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,4519,1
270741976461920,Farkas Éva Erzsébet,Farkas Éva Erzsébet Hivatalos Oldala,4477,2
614294538753164,Dunántúli Regionális Vízmű Zrt. hivatalos oldala,Dunántúli Regionális Vízmű Zrt.,4475,2
1237616006358749,Kékes Online,Kékes Online,4417,5
103478164920832,Rubicon Intézet,Rubicon Intézet,4342,11
142116653162328,Márki-Zay Péter,Márki-Zay Péter,4234,10
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,4088,7
713504822019923,Fidesz Székesfehérvár,Fidesz,4057,1
694941900537141,Ágh Péter,Fidesz,3946,4
728260423984010,Böröcz László,Böröcz László,3915,2
158618604765401,Varga Gábor,Varga Gábor,3900,3
127701053984874,Flesch Központ,Flesch Központ,3876,1
839249709578255,CrowdFarming,These ads ran without a disclaimer,3801,4
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,3782,3
1926735160968885,Válasz Online,Válasz Online,3776,1
110056758082933,Mihálffy Béla,Béla Mihálffy,3658,2
256032748317057,Színes Erzsébetváros,Színes Erzsébetváros,3638,1
140640289378483,Michl József,Michl József Imre,3633,1
110492499001,Labrisz Leszbikus Egyesület,Labrisz Leszbikus Egyesület,3609,2
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,3584,2
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,3563,4
510078013063912,Rózsa László Péter,Rózsa László Péter,3538,3
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,3507,3
1136434693220861,Banga Zoltán,LMP - Magyarország Zöld Pártja,3478,1
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,3431,4
130297234352698,Környei Balázs András,Momentum Mozgalom,3399,1
85568463466,Mérce,Mérce,3348,10
106419404092005,HEGY,Hajnal egyesület Gyömrőért - HEGY,3285,2
101508528866981,Fehérvár a Miénk,Fehérvár a miénk,3232,1
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,3215,2
1947426878644256,Momentum Újbuda,Momentum Mozgalom,3207,1
177477379482620,MKKP BP XII. kerület,Magyar Kétfarkú Kutya Párt,3161,3
92932085233,TASZ,TASZ,3158,1
100854821274719,Sajgó György - Momentum,Momentum Mozgalom,3153,1
104416498264707,Jánosi Zoltán,Jánosi Zoltán,3129,1
243470906428319,Juhász Hajnalka,Juhász Hajnalka,3095,1
100221074822970,Csizmadia Péter,Dr. Csizmadia Péter,3084,2
270300439972751,Szemlélek,Szemlélek Alapítvány,2988,3
206829842043,Rétvári Bence,Rétvári Bence,2983,4
1953380668110489,Paróczai Anikó,Momentum Mozgalom,2936,1
2169722316616799,Fidesz Hódmezővásárhely,Fidesz Hódmezővásárhely,2923,1
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,2738,1
112694594992064,Mehr Licht,Mehr Licht,2735,2
110519871432528,Erzsébeti Napló,Erzsébeti Napló,2694,3
182386305254859,MKKP Szeged,Magyar Kétfarkú Kutya Párt,2677,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2661,2
102528011823081,Száraz Zoltán • Momentum,Momentum Mozgalom,2616,1
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,2596,3
111499348516449,Fülöp Zsolt polgármester,Szentendre Város Önkormányzat,2554,2
210242349159177,EU-SOLAR,These ads ran without a disclaimer,2519,1
100241004684178,Balázs Endre - Momentum,Momentum Mozgalom,2494,1
110599253866889,Millenna,Millenna Újság,2486,1
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,2481,5
103670522489720,A baloldal valódi arca,A baloldal valódi arca,2437,3
176736266308423,Kiss László,Kiss László,2436,1
430246420380967,Mirkóczki Ádám,Mirkóczki Ádám,2418,1
1215492498464496,Angyal Károly,LMP - Magyarország Zöld Pártja,2416,1
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,2364,1
229919737190021,Horváth István,Horváth István,2343,2
127539005484626,Very Important Planet,thevip.hu,2322,1
108429354944888,Mi Hazánk Edelény,Mi Hazánk Edelény,2321,1
1357776460950406,Reaktor,Reaktor Alapítvány,2298,2
1059773170712510,Őri László,Dr. Őri László Szabolcs,2295,2
1408906262689093,Nyitrai Zsolt,Fidesz,2273,3
107123677458699,Külpologika,Tamás Novák,2247,2
278992483155,Tordai Bence,Párbeszéd Magyarországért,2179,1
100973207964721,Schwarcz-Kiefer Patrik,Jobbik Magyarországért Mozgalom,2165,1
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",2155,1
344967909393503,Nagy Bálint,Fidesz,2132,4
76945222898,Startlap,Central Médiacsoport Zrt.,2043,4
415653125518050,Hajnal Miklós,Momentum Mozgalom,2036,4
876772425797119,Hölvényi György,Hölvényi György,2003,1
104568618373270,Településfejlesztési Szövetség,Településfejlesztési Szövetség,1986,1
473556426002468,Fogászat Relaxációban,Relax dental center,1967,1
108854513993720,Derda Ádám,Ádám Derda,1960,1
