Page ID,Page name,Disclaimer,Amount spent (FJD),Number of ads in Library
112065781491607,Giiverr,These ads ran without a disclaimer,≤100,1
112589195019287,Enjoy the Moment,These ads ran without a disclaimer,≤100,4
