Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,13303,11
278117815576023,EU Justice and Consumers,EU Justice and Consumers,9233,14
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,2958,2
178362315106,European Parliament,European Parliament,2499,8
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2401,10
424114981002397,Český rozhlas Plus,Český rozhlas,2132,43
308878909205138,Toyota Česká republika,Toyota Česká republika,1822,1
632832356800711,Plzeňský Prazdroj,Plzeňský Prazdroj,1434,2
120461304659141,O2 CZ,O2 Czech republic,1227,2
206791046438534,Plant for the Planet - Česká republika,Plant-for-the-Planet Czech Republic Nadace,1099,6
251656685576,KDU-ČSL,KDU-ČSL,938,7
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,904,4
110945610569821,Odchod.eu,Hnutí Odchod,838,6
137301989386,Aktuálně.cz,Aktuálně.cz,835,3
384187235387895,Alena Schillerová,ANO,789,1
133030253410089,Jan Šafařík,Jan Šafařík,772,2
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",756,1
1469427909957890,Reportér magazín,Reportér magazín,699,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,605,3
105994357680102,Avenberg.cz,These ads ran without a disclaimer,597,2
137778619615350,Voyo.cz,TV Nova s. r. o.,591,2
109323929038,Česká pirátská strana,Česká pirátská strana,578,3
139379141293,Paměť národa,"Post Bellum, z.ú.",548,3
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,525,5
171936526824,EKONOM.cz,"Economia, a.s.",468,2
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,460,3
1956144064659620,BlueTV,Aliance pro budoucnost,429,4
90002267161,TOP 09,TOP 09,400,8
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,363,7
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",363,4
52479821102,Týdeník Respekt,Týdeník Respekt,358,4
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,314,1
495496033796328,Stanislav Blaha,Stanislav Blaha,305,3
58864692622,Český rozhlas Vltava,Český rozhlas,303,1
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,282,3
100609955039699,Corrency,Corrency,274,10
711658465662315,XTV,XTV,272,11
280617905401953,Alexandra Udženija,Občanská demokratická strana,266,2
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",265,3
369282113213473,Zlin.eu,These ads ran without a disclaimer,254,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,234,2
146713862010620,Martin Baxa,Martin Baxa,226,3
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,224,15
214827221987263,Andrej Babiš,Andrej Babiš,221,2
460558621177512,Zálohujme.cz,Zálohujme,220,1
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,216,1
123858471641,iROZHLAS.cz,Český rozhlas,216,1
101983652354160,Jozef Síkela,Starostové a nezávislí,213,1
