Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,17975,24
301774903545521,Brasil Paralelo,Brasil Paralelo,16578,202
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,8836,93
101189854802059,Revista Oeste,Revista Oeste,6981,49
132584057957,Skol,Ambev,6963,137
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,4698,398
411754008869486,Aécio Neves,Aécio Neves,4180,5
104625758942119,Siga Antenado,Siga Antenado,4023,39
180562885329138,g1 - O Portal de Notícias da globo,These ads ran without a disclaimer,2492,1
109109610803813,MeuPreparatório,MeuPreparatório,2315,60
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,2233,31
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,2039,65
101230328792183,Portal Concursos & OAB,Portal Concursos & OAB,2034,147
128850220504786,UNICEF Brasil,UNICEF Brasil,1843,31
255804437808407,Vale,Vale,1838,2
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1660,1
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1611,28
157912844276400,Governo da Bahia,Governo da Bahia,1575,13
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,1518,21
1563118247151513,André Vechi,André Vechi,1484,53
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1462,2
159103797542,Greenpeace Brasil,Greenpeace Brasil,1441,90
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,1426,1
152338908863109,William Dornela,William Dornela,1387,125
198849783539777,Buscofem,Buscofem,1292,1
330379553673497,Oxfam Brasil,Oxfam Brasil,1253,68
105194558923177,Alessandro Simas,ELEICAO SUPLEMENTAR ALESSANDRO ANDRE MOREIRA SIMAS PREFEITO,1234,37
103406975985499,Resgate dos Médicos e da Medicina - Chapa 3,Resgate dos Médicos e da Medicina - Chapa 3,1234,11
1087471917938156,Sistema Fecomércio RJ,Fecomércio RJ,1170,10
141699199238512,Secretaria de Turismo do Estado da Bahia,Secretaria de Turismo do Estado da Bahia,1135,4
111230475337233,Novo Cremesp,Novo Cremesp,1122,61
116725771476468,Eu Eleito,"Gambale Cursos, Produções e Marketing",1102,27
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,1093,33
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1064,14
1435481140053748,L'Oréal Group,These ads ran without a disclaimer,1038,1
113165042099382,Brasil 61,Brasil 61,1033,14
163111127092232,Governo de Mato Grosso,ESTADO DE MATO GROSSO,935,2
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,903,100
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,901,4
107499715501710,william_f_molina,ELEIÇÃO SUPLEMENTAR WILLIAM FERNANDES MOLINA PREFEITO,899,18
135611223190336,ClimaInfo,Instituto ClimaInfo,875,8
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,860,9
250196825124680,PAULO ECCEL,ELEICAO SUPLEMENTAR PAULO ROBERTO ECCEL PREFEITO,856,170
169264993128249,Prefeitura de Fortaleza,Prefeitura de Fortaleza,835,1
140386962704024,Governo de Pernambuco,Governo de Pernambuco,802,16
159103797542,Greenpeace Brasil,Greenpeace Brasil,776,72
101132704939097,Portal RealTime1,REAL TIME 1,734,20
102773638649611,Bruno Pereira,These ads ran without a disclaimer,722,15
449013258505096,Prefeitura de Palmas,Prefeitura de Palmas,721,32
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,720,7
171631669624527,Bayer Brasil,Bayer Brasil,651,1
111840278626169,Medicina com Respeito - Chapa 6 Cremesp 2023,Medicina com Respeito - Chapa 6,637,78
193185607843864,Weliton Prado,These ads ran without a disclaimer,596,1
323918771004168,Paulo Serra,Paulo Serra,554,8
1330703177004464,Prefeitura de Ituiutaba,Prefeitura Ituiutaba,548,2
104431355234690,Minuto Escola,Um Minuto Produções Culturais LTDA,504,6
102983585988730,Ana Caroline,Ana Caroline,502,2
1412250662388911,Sismmac,Sismmac,502,22
105445725945612,Pra Frente Cremers,Pra Frente Cremers,495,3
106122809118599,Olhar Solidário - Itaquá,Instituto Olhar Solidário,490,67
251489518948731,Jorge Goetten,Jorge Goetten,484,12
169743843175117,Bruno Ganem SP,Bruno Ganem,474,43
110627197066277,Leandra Prefeita,Leandra Prefeita,457,2
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,436,6
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,433,2
107751251520969,Clarice Ganem SP,Clarice Ganem,421,14
485434228470137,Tenente Coimbra,Deputado Estadual Tenente Coimbra,416,2
489383607761535,Sidney Leite,Sidney Leite,409,9
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan Deputada Estadual,404,63
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,403,22
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,402,6
333720355130,Petrobras,Petrobras,389,17
250305668489402,Professor Kenny,These ads ran without a disclaimer,388,8
224950980894382,Fred Costa,Fred Costa,381,4
217947255001794,Rogério Carvalho,Rogério Carvalho,377,13
115230991849922,O Globo,Editora Globo,377,3
110225312350543,Nova Escola,Associação Nova Escola,374,29
251235795032635,Itamar Borges,Itamar Borges,361,9
112079711685517,Olhar Solidário - Projeto Social,Instituto Olhar Solidário,360,81
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,355,1
142099522556207,Weverton,Weverton Rocha,349,1
111719941444610,Olhar Solidário - Pindamonhangaba,Instituto Olhar Solidário,347,53
127183007294814,ASICS,ASICS,341,24
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,335,15
976295639063920,Professora Andréa Paula,Professora Andréa Paula,327,31
1172612036132907,Penha Bernardes,Penha Bernardes,327,5
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Nascimento Feitosa,325,49
1434477820131451,Governo do Amapá,Governo do Estado do Amapa,325,5
263563620333111,Eduardo Braga,Eduardo Braga,321,3
479089705503936,Dep. Ricardo França,Ricardo Longatti França,320,10
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,309,1
111607618202297,Olhar Solidário,Instituto Olhar Solidário,308,57
522126697963113,Carlos Jordy,Carlos Jordy,307,11
2209636419286152,Elismar Prado,Elismar Prado,306,11
1573742939554561,Deputado Botelho,Deputado Botelho,298,9
239872239397663,André Janones,André Janones,296,2
359491867555824,Irajá,Irajá,280,5
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,279,3
543175155700057,Fernando Fernandes Filho,Fernando Fernandes Filho,276,12
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,265,13
110235426089026,Vereador Diego Alves,ELEICAO 2020 DIEGO FRANCISCO ANDRADE ALVES VEREADOR,262,2
7970426802,WWF-Brasil,WWF-Brasil,260,33
106706101241632,Raiff Matos,Raiff Matos,259,5
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,259,4
628221580602439,Pé de Figo,Pé de Figo,256,1
124632230915020,Luciana Genro,Luciana Krebs Genro,255,10
264298597018120,Mecias de Jesus,Mecias de Jesus,251,4
1611963792244876,Ana Paula Siqueira,Ana Paula Siqueira,249,5
107134919082483,Cremerj dos Médicos,Cremerj dos Médicos,248,7
228232064461375,Dr. Serginho,Dr. Serginho,248,3
327966137397646,Rafa Zimbaldi,Rafa Zimbaldi,248,5
102171806279547,Tiaguim Prefeito 19,ELEICAO SUPLEMENTAR TIAGO RAMALHO DE ARAUJO PREFEITO,247,9
198265316951509,Prefeitura Municipal de Caxias-MA,Prefeitura Municipal de Caxias,247,1
46904134466,Tecnisa - Mais construtora por m2,These ads ran without a disclaimer,242,2
105028102654543,Chapa Limpa - Cremesp,CHAPA LIMPA CREMESP,242,11
231018984119082,Cris Monteiro,Cris Monteiro,241,11
1433130856919702,Dário Saadi,Dário Saadi,240,1
105527742878890,Prefeitura do Recife,Prefeitura do Recife,240,30
261092760666998,Luiza Ribeiro,Luiza Ribeiro Gonçalves,234,10
116023844859489,Chapa 1 - Mudança Já,Chapa 1 - Mudança Já,234,5
1376772065890813,Prefeitura de Jacareí,PREFEITURA DE JACAREÍ,230,19
109561808392562,Rio.Futuro,Rio.Futuro,230,2
1457380294499102,Alexandre Baldy,Alexandre Baldy,230,2
104088705327627,Destaques Digitais,Talquimy Comunicação LTDA,227,8
362665423935479,Assembleia Legislativa de Sergipe,Assembleia Legislativa de Sergipe,227,2
267918733707038,Eduardo Ricatto,Carlos Eduardo Ricatto,225,5
1142941029175690,Soraya Thronicke,Soraya Thronicke,224,4
2053204664939272,Facilita Pré Concurso,Facilita Pré Concurso,221,24
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,221,1
