Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
510344522371733,Oy ve Ötesi,Oy ve Ötesi,18384,357
101495115896210,Abdullah Özdemir,Abdullah Özdemir,15807,6
183754020921,Saadet Partisi,Saadet Partisi,13722,15
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,13258,3
107621395263001,Bilge Yılmaz,Bilge Yılmaz,10145,5
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,7254,7
112660945115406,Vecdi Mert Uzer,Murat Can Ünverdi,6931,1
174773480020145,Ömer Bağcı,Ömer Bağcı,4645,10
851556338241562,Ayşen Kurt,Ayşen Kurt,4441,10
1481865401841739,Müge Yıldız Topak,Muge Yildiz Toprak,4393,10
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),3518,14
385046671921670,Taylan Yıldız,Webolizma,3366,9
126826180339151,Aziz Aslan,Arda Yalgı,2883,4
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,2265,8
108107585034488,Bahadır Erdem,Bahadır Erdem,2216,4
498108350567415,Nilüfer Deveci,Nilufer Deveci,2212,4
416780908423861,Nurullah CAHAN,Nurullah CAHAN,2050,2
101905456156003,Nezih Özgenç,Nezih Özgenç,1949,4
110647840532680,Merge Mayor,These ads ran without a disclaimer,1919,1
105282555805690,Semih Gülerer,Semih Gülerer,1806,3
264481210814364,Göktürk Boyvadaoğlu,Göktürk Boyvadaoğlu,1735,5
1432036000274690,İsmet Köksal,İsmet Köksal,1668,9
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1590,4
102191762736431,Murat Toycan Selçuk,Digivizyon Reklamcılık,1570,2
462963834529864,Levent Uysal,Levent Uysal,1558,1
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,1558,1
388173881559203,Фонд «Свободная Россия»,These ads ran without a disclaimer,1492,1
804210899660885,Ahmet Katar,Ahmet Katar,1464,8
459314071262613,Zeynettin Aydın,Zeynettin Aydın,1437,3
105239412529211,Ramazan Uğural,Göktuğ Kerem Coşkun,1427,3
522932747798137,Turgut Bucak,Turgut Bucak,1269,3
119555984413348,Mustafa Enis Arabacı,Mustafa Enis Arabacı,1258,2
101412759569893,ozkancakir81,Özkan Çakır,1137,8
225191551573689,Okşan Ulusoy Efe,Okşan Ulusoy Efe,1083,5
1556034028005681,Doç. Dr. Murat Karaman,Murat Karaman,1076,10
407370093070640,Kemal Bilal ÖNER,Markam Reklam,1073,5
56951814359,Müjdat Öztürk,Semih Gursoy,966,3
115746114760205,av.aslansezgin,Aslan Sezgin,966,1
129776910021904,Öztürk Keskin,Öztürk Keskin,966,1
112522241798358,Muhammed Fatih Dağlıoğlugil,Muhammed Fatih Dağlıoğlugil,966,15
121585317548122,Makbule Dal,Makbule Dal,966,6
105964802425581,Dr Sabri Metin-İYİ Parti Antalya Milletvekili Aday Adayı,Sabri Metin,964,6
116622098044501,Fatih Füzün,Fatih Mehmet Tüzün,964,5
123012914059692,Ömer Özden,Abdullah Keskin,964,7
106176168944640,Dr. Durmuş Ali Arslan,Dr. Durmuş Ali Arslan,922,4
104840189022177,nejdet.tiskaoglu,nejdet.tiskaoglu,916,2
121889327495478,Ümit Er,Oktay Aydın,909,3
109407151806354,İsmail İnlidere,Ismail Inlidere,832,6
117239231268267,Sözüm Olsun Antalyam,Levent Özdemir,820,1
106810345706291,Uzm. Dr. Kemal Yazar,Kemal Yazar,819,2
176400353078432,Yasemi Sarıçiçek,Adem Kalay,787,4
364210594061098,Ferhat Aksoy,FERHAT AKSOY,766,3
1414815935509791,MHP Kayseri Milletvekili Baki Ersoy,Latif Ersoy,765,1
111466438572755,Mehmet DOĞAN,Mehmet Doğan,736,1
