Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,80529,16
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",29303,119
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,28377,22
382381445421,Natura,These ads ran without a disclaimer,20554,2
935263586487050,Corona,Ambev,6394,2
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,6047,219
465235726843103,Ambev,Ambev,5933,5
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,5666,3
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,5467,97
239665829565195,Cidade de São Paulo,Prefeitura de SP,5086,67
141627992572943,Budweiser,Ambev,4964,1
425215080864180,Pfizer Brasil,Pfizer,4794,4
112830251033781,Tiger,GRUPO HEINEKEN,4672,1
159103797542,Greenpeace Brasil,Greenpeace Brasil,4435,179
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,4021,9
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,3980,156
171169022896525,Guaraná Antarctica,Ambev,3760,1
541089776080092,Sanofi Brasil,Thaina Souza De Campos,3441,13
105527742878890,Prefeitura do Recife,Prefeitura do Recife,3172,35
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,2537,260
301774903545521,Brasil Paralelo,Brasil Paralelo,2510,26
169743843175117,Bruno Ganem SP,Bruno Ganem,2448,5
239977579362882,Blue3 Investimentos,Blue3 Investimentos,2063,5
563856437346678,Luana Génot,These ads ran without a disclaimer,1940,1
130458937054870,Governo do Estado do Paraná,These ads ran without a disclaimer,1804,10
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1459,9
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,1243,29
101189854802059,Revista Oeste,Revista Oeste,1218,6
224021551012451,Gerando Falcões,Gerando Falcões,1215,43
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1203,34
255804437808407,Vale,Vale,1168,8
278181463019,Sebrae Minas,These ads ran without a disclaimer,1099,1
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1042,3
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,1035,18
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,1031,6
800191420076446,Paulo Mansur,Paulo Mansur,992,2
197698930267127,Alana,Instituto Alana,963,199
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,957,1
258088921369,TOTVS,TOTVS,949,9
489012484462741,Abrasel,Abrasel,940,1
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,878,18
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,861,23
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,807,5
163852833738546,Vinicius Camarinha,Vinicius Camarinha,795,14
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,784,32
194918207213417,IMP Concursos,IMP Concursos,702,5
330379553673497,Oxfam Brasil,Oxfam Brasil,688,76
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,672,2
106869981440689,Brasil Certo,BRASIL CERTO,650,15
153983763450134,Clarice Ganem,Clarice Ganem,608,4
109109610803813,MeuPreparatório,These ads ran without a disclaimer,603,2
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,602,129
263563620333111,Eduardo Braga,Carlos Braga,584,3
113165042099382,Brasil 61,Brasil 61,569,19
104498669210628,Gustavo Rodrigenes,Assinatura Direito,567,67
105933125105087,Aqui Pela Saúde Dela,Organon,552,5
632161500194120,Omar Aziz,Omar Aziz,550,7
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,537,33
1671656236440009,Mauro Tramonte,Mauro Henrique Tramonte,505,10
520798404655508,Baleia Rossi,Baleia Rossi,466,2
175136909200706,Assembleia Legislativa do Estado de Mato Grosso,Assembleia Legislativa do Estado de Mato Grosso,460,9
110225312350543,Nova Escola,Associação Nova Escola,436,16
171195123041624,Federação Goiana de Municípios - FGM,Federação Goiana de Municípios - FGM,413,4
405401689514244,Carlos Zarattini,Carlos Alberto Rolim Zarattini,409,21
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,406,4
109918909035681,Cerveja Brahma Oficial,Ambev,406,2
117233747924543,Luiza Medeiros,Luiza Medeiros,404,33
1453730484882193,Arilson Chiorato,Arilson Maroldi Chiorato,403,5
520803328039440,Recicla Sampa,Eco Urbis e Loga,398,53
100270759072188,Gil Arantes,Gilberto Macedo Gil Arantes,379,2
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,378,2
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,372,24
288288391198512,Câmara de Balneário Camboriú,BALNEARIO CAMBORIU CAMARA DE VEREADORES,370,20
251235795032635,Itamar Borges,Itamar Borges,346,13
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,344,50
104738421003389,InvestNews BR,Easynvest,336,9
287652947932104,APP-Sindicato,APP Sindicato dos Trabalhadores em Educação Pública do Paraná,318,5
101132704939097,Portal RealTime1,REAL TIME 1,316,1
1641991982711846,CBIC Brasil,Câmara Brasileira da Indústria da Construção,309,10
157964194719,Enel Clientes Brasil,Enel Brasil,307,2
