Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
331204223675563,United Australia Party,United Australia Party,9269,3
307341981788,Australian Labor Party,Australian Labor Party,7636,10
532962446729390,Australian Families,Department of Social Services,4161,49
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3968,153
177072498997234,NSW Electoral Commission,NSW Electoral Commission,2800,25
845410525497100,Launch Housing,Launch Housing,1901,59
108695110952294,Greens MPs,Greens MPs,1878,2
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1842,17
104644590938402,ABC Friends Victoria,ABC Friends Victoria,1663,2
494820897261439,Bank Australia,Bank Australia,1573,44
102123539486514,Roshena Campbell,Liberal Party of Australia,1365,5
10113538711,WWF-Australia,WWF-Australia,1179,6
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1101,7
447447719391089,Health Care Providers Association,Health Care Providers Association,1069,11
1776727752614025,Glencore,Glencore Australia,990,12
13561467463,Liberal Party of Australia,Liberal Party of Australia,973,3
8422338499,The Wilderness Society,The Wilderness Society,903,96
1709862952614643,Senator James Paterson,Senator James Paterson,865,2
119931654696956,Victorian Greens,Victorian Greens,838,2
92824008332,Plan International Australia,Plan International Australia,814,30
107113675572590,Dirty Dozen,Solutions for Australia,812,27
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,785,10
125812604095801,Invasive Species Council,Invasive Species Council,606,125
140527268700,Act for Peace,Act for Peace Ltd,591,80
1718340018404039,SBS On Demand,SBS On Demand,570,1
299753643444311,AEC,Australian Electoral Commission,553,2
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,538,15
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,474,3
362805317148988,Keith Pitt,Keith Pitt,460,6
424864151385105,Gavin Pearce MP,Gavin Pearce MP,440,1
260126387371285,United Services Union - USU,United Services Union,397,3
184543928960,National Party of Australia,National Party of Australia,395,62
200480966638039,Supremacy 1914,These ads ran without a disclaimer,388,2
