Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
543788999005363,ORIGO,Mediaworks Hungary Zrt.,108397,15
592204747588011,Momentum Mozgalom,Momentum Mozgalom,44260,19
108346693873484,Győrffy Balázs,Balazs Gyorffy,43136,5
167604093409160,Promenad24,Csanád Média Kft.,42341,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,40742,19
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,38753,4
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,38704,7
248172631940,Mandiner,Mediaworks Hungary Zrt.,37380,9
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,33282,6
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,32484,16
264517713636590,PestiSracok.hu,PestiSrácok.hu,27646,9
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,26217,4
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,26113,4
109414841321682,Magyar Falu Program,Magyar Falu Program,25540,4
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,21951,6
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,20198,5
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,17820,57
1534911313439123,Ripost,Ripost,17140,8
196431174341272,József Felföldi,József Felföldi,15735,2
851784814892644,Simicskó István,KDNP frakció,15213,2
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,15111,8
100299381703981,Ps TV,PestiSrácok.hu,13652,3
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,13470,3
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,13109,3
54779960819,United Nations,United Nations with Facebook Ad Credits,13097,9
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,12638,30
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,12466,6
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,12463,2
100905288315705,Jelen hetilap,Liberty Press Kft.,11905,9
345496092135627,Hír TV,Mediaworks Hungary Zrt.,11614,4
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,10093,3
1237616006358749,Kékes Online,Kékes Online,9699,13
142116653162328,Márki-Zay Péter,Mindenki Magyarországa Mozgalom,9105,6
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,8597,3
110599253866889,Millenna,Millenna Újság,8543,2
113028273433856,Budafok-Tétény / Közösségre kapcsolva,Közösségre kapcsolva 22,8534,4
113043410066839,Momentum Zala,Momentum Mozgalom,8408,3
103478164920832,Rubicon Intézet,Rubicon Intézet,8222,14
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,8089,1
109651004719614,Szol24,Esélyegyenlőség és Fenntarthatóság Egyesület,8075,3
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,8020,1
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,7778,6
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",7578,1
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,6263,3
451844608304228,Metropol,Metropol,6187,6
131283758531,HVG,HVG Kiadó ZRt.,5970,4
108248022589754,Bosch Magyarország,Bosch Magyarország,5922,4
127355373967413,Pécsi STOP.hu,Pécsi STOP.hu,5630,1
170187966339475,Life.hu,Mediaworks Hungary Zrt.,5615,5
408924035951553,Körforrás,Körforrás,5576,6
264210363649459,Élő Norbert,Élő Norbert,5512,2
108146403966754,Dr. Bagó Zoltán,Dr. Bagó Zoltán,5368,1
430246420380967,Mirkóczki Ádám,Mirkóczki Ádám,5000,1
102426795954406,Nobilis Márton,Nobilis Márton,4987,7
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,4770,3
142116653162328,Márki-Zay Péter,Márki-Zay Péter,4576,10
105129068891221,Frisshirek.hu,Genesis Médiacsoport Kft.,4543,6
1408906262689093,Nyitrai Zsolt,Fidesz,4260,6
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,4201,1
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,3965,3
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,3943,8
101743755608675,Batthyány Lajos Alapítvány,Batthyány Lajos Alapítvány,3659,1
177477379482620,MKKP BP XII. kerület,Magyar Kétfarkú Kutya Párt,3622,5
109565208474856,Startlap - Utazás tippek,Central Médiacsoport Zrt.,3607,2
1215492498464496,Angyal Károly,Angyal Károly Tibor,3599,3
