Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
122074554119,EU Social,EU Social,2303,6
178362315106,European Parliament,European Parliament,2073,6
243027859216579,Alfred Simonis,Partidul Social Democrat,1631,10
321890494859228,Vlad Gheorghe,Vlad Gheorghe,946,13
686190454826244,Declic,Declic,763,28
1559885467641191,Râul Alb,Râul Alb,573,17
988607871174850,Grupul de Investigatii Politice,Grupul de Investigatii Politice,498,1
375782699694430,USR Ialomița,USR Ialomița,489,4
163943696987223,Ziarul Puterea,Ziarul Puterea,438,26
176989973158138,Guvernare.net,Guvernare.net,313,2
100187575506085,Bogdan Balaniscu,Partidul Social Democrat,308,4
731035500293728,Siegfried Muresan,Siegfried Muresan,277,2
102743169253473,Reciclăm în România,Reciclăm în România,262,18
1145522045624751,Filip Havarneanu,Filip Havarneanu,257,4
113795383753850,Viorel Băltărețu,Birou Parlamentar Viorel Băltărețu USR,228,4
102601499822802,RMDSZ,RMDSZ,209,6
101285816081220,Ilias Papageorgiadis,Ilias Papageorgiadis,193,3
557284874779877,Mihai Coteț,Mihai Cotet,190,2
114319753592403,AFACERI.news,Trend Communication,182,8
104217171285776,Asociația Industriei Lemnului - Prolemn,Asociația Industriei Lemnului - Prolemn,181,1
329619180721358,Cosette Chichirău,Cosette Chichirău,178,1
220579784732993,Daniel Buda,Daniel Buda,174,6
486358554821325,Sergiu Bîlcea,Sergiu Bîlcea,163,2
348610102203573,Radu Miruţă,Radu Miruţă,150,1
108295090637741,ASAP România,Fundatia The Institute,149,2
123526378261795,Stiri Locale,Stiri Locale,147,2
110665943772240,Virgil Pirvulescu,Virgil Pîrvulescu,147,1
526553594496566,Ramona Strugariu,Ramona Strugariu,133,4
108304090952938,Mihai Weber,Mihai Weber,132,1
149371012371397,Newsweek Romania,Newsweek Romania,124,3
177992992396061,SenioriNET,SenioriNET,120,3
1592660281028385,USR Bihor,USR Bihor,118,1
111273528544907,Alianța Național Creștină,Alianța Național Creștină,116,2
444661942362092,USR Sector 4,USR Sector 4,112,3
1656475137918717,USR Sector 6,Uniunea Salvati Romania Filiala Sector 6,108,3
104477911460614,Adrian Giurgiu,Adrian Giurgiu,103,3
111105537419564,Oana Murariu,Oana Murariu,101,1
738859586195443,Comuna Crăcăoani,Media PR Grup,≤100,1
243961986020807,Turos Lóránd,Turos Lóránd,≤100,2
1803548619924368,Andrei Gheorghiu,USR Vâlcea,≤100,1
181221645364365,Carmen Avram,Carmen Avram,≤100,4
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,3
