Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
116747321316881,Javier Ferreira,Javier Ferreira,155902,3
140457539356382,Gabinete Social Presidencia de la República del Paraguay,Gabinete Social Presidencia de la República del Paraguay,149964,11
176941749043831,YAMIL ESGAIB,Yamil Esgaib,142222,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,116776,6
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,112020,3
1659775060937880,Guido González,Rosa Agustin Gonzalez,93111,3
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,86894,2
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,53829,2
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,46905,1
109712291986986,LIFE GREEN BR,Life Green CBD S.A.,40622,8
108246601026063,Diputado Derlis Rodríguez,Derlis Manuel Rodríguez Baez,38732,1
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,35409,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,25642,1
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,19297,1
102804492578710,Legalmente Hablando,Nueva Tecno,19293,1
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,18933,1
109220235510258,despertarnotarial,These ads ran without a disclaimer,14964,1
101694278594292,Nelson Cano,Eric Fabian Benitez,13417,4
113754124679469,Máximo Barreto,Nito León,11306,1
103133576079268,Cuarto Poder Paraguay,BN Consultores,7683,1
1073454492740713,Emmanuel Cuevas,Jorge Emmanuel Cuevas Maciel,7676,2
114575858233744,Federico Campos LM Senador 15-4,Federico Campos LM Senador 15-4,7568,1
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,6090,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,4068,1
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,2740,1
111266434697216,Edgar Torres Argüello,Jose Dolores Zarate Gonzalez,2592,1
881571071938611,Radar Social TV,Armando Daniel Urbieta,2265,1
270180246326694,Nestor Hugo Valenzuela Portillo,Nestor Hugo Valenzuela Portillo,824,1
100912541413695,Más Impulso,These ads ran without a disclaimer,350,3
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,≤100,8
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100,1
430258463820053,International School of Ministry with Pastor Chris,These ads ran without a disclaimer,≤100,1
1397405843841104,Ines de la Fressange Paris,These ads ran without a disclaimer,≤100,1
