Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,203458,18
766675180118176,最新ビジネスイベントを配信中『ビズスタ』,ビズスタ,122866,2
117914038333112,自由民主党 大阪府支部連合会,自民党大阪府連,50777,1
1904070096535109,スマート選挙,株式会社センキョ,41679,13
208661552479830,日本財団,Shigeru Fujita,38428,8
106708475612902,愛知県商工会連合会,愛知県商工会連合会,30839,1
684161888345926,西日本新聞me,西日本新聞me,28187,16
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,22699,15
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,19711,1
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,8413,1
102468941548369,宮城県民共済,宮城県民共済,6929,3
102123262349398,県知事トークキャラバン事務局,面木 洋一,5007,1
136636846682019,ふるさと名品オブ・ザ・イヤー,ふるさと名品オブ・ザ・イヤー,4423,3
642065195899595,多治見市議会議員 吉田企貴後援会,吉田 企貴,4177,1
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,3557,1
302032823727302,日経xwoman ARIA,These ads ran without a disclaimer,3259,3
256504371891671,the-issues.jp,株式会社issues,3215,51
104760644473506,月橋かずふみ後援会,Tsukihashi Kazufumi,3094,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,3047,1
881025135256351,Japan In-depth,Japan In-depth,2963,8
160359450685531,Okinawa NGO Center,These ads ran without a disclaimer,2682,1
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,2516,1
103921962501743,こまざき美紀,こまざき美紀,2367,2
151214938794853,ミエセン,ジャッグジャパン株式会社,1534,9
106164562257452,山形市議会議員　小田けんじ,小田 けんじ,1494,1
103885424573068,P-Tips,These ads ran without a disclaimer,1186,4
1671853216366712,東こう史ひろ,東猴史紘,1112,1
105089778811043,一般社団法人　ヤングケアラーサロンネットワーク,博英 寺田,927,1
676655469036670,松下政経塾,松下政経塾,775,2
146709162183685,くすのき　りえこ,藤川忠彦,762,1
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,712,1
1272244426230126,あべてつみ後援会,Tetsumi Abe,660,3
296703483713248,【久喜市議会議員】新井けん応援ページ,Ken Arai,563,1
113041951038240,もぅ手遅れなのか？選挙の落選前に絶対やるべき「どぶ板の政治活動」は、選挙ドットウィン！緊急相談窓口「03-6915-2310」,僕俺株式会社,532,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,512,1
115247946520017,電波オークションを実現する会,Mitsumasa Kato,502,1
249029655198193,将星国際特許事務所,将星国際特許事務所,419,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,407,1
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,404,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,385,3
366552710799579,Sách Việt ở Nhật - Tiệm sách của Gió,These ads ran without a disclaimer,382,1
103400344869094,大磯・二宮 なかよしテレビ,藤川忠彦,351,1
114316184863527,E_netsign.honten,These ads ran without a disclaimer,313,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,305,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,290,1
1395698627339504,ONE CAREER（ワンキャリア）,These ads ran without a disclaimer,261,1
104533215755145,ZOE_Japan,ZOE Japan,222,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,203,2
557831681304732,ママレア～妊娠線予防などのママ活応援～,These ads ran without a disclaimer,155,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
118127234488079,gumboy,These ads ran without a disclaimer,≤100,1
112248140150001,HEBEL HAUS,These ads ran without a disclaimer,≤100,1
103218245403744,ziujyun,These ads ran without a disclaimer,≤100,1
107060531206185,Beauty Plus+,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,2
145752338944033,Air China,These ads ran without a disclaimer,≤100,1
125279958350,GIVE.asia,These ads ran without a disclaimer,≤100,1
105686442303512,CTGI,These ads ran without a disclaimer,≤100,1
102158314814765,Rafael Bem  Reels Pro,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
324253041382779,Xavier Cormier,These ads ran without a disclaimer,≤100,2
1618976391663160,Allez My Way,These ads ran without a disclaimer,≤100,1
