Location name,Amount spent (EUR)
Central Finland,660
Central Ostrobothnia,182
Etelä-Savo,367
Kainuu,141
Kymenlaakso,424
Lapland (Finland),360
North Karelia,335
Northern Ostrobothnia,1107
Ostrobothnia (region),484
Pirkanmaa,1345
Pohjois-Savo,552
Päijät-Häme,728
Satakunta,455
South Karelia,233
Southern Ostrobothnia,480
Southwest Finland,1234
Tavastia Proper,548
Unknown,≤100
Uusimaa,6936
Åland Islands,≤100
