Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
216911928319871,Banco Bci,Banco Bci,468520,4
1548643738480723,Asistencia Deudores,Asistencia Deudores,162931,10
527441447268308,Copec,COPEC S.A.,128508,1
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,108536,3
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,93401,4
715843291871130,Congreso Futuro,Gonzalo Rosas Barrenechea,83219,8
105798328215264,Asistencia Familia,Asistencia Familia,81437,1
101248676163115,Asociación Comunal La Higuera,Asociación Comunal La Higuera,73178,2
266641474102059,Mis Beneficios AFP,Mis Beneficios AFP,50000,1
100622491799515,Sara ConchaSmith Diputada Ñuble,Sara Nicol Concha Smith,37837,1
110253331322287,Acuerdo Nacional Ahora,Acuerdo Nacional Ahora,37252,3
103916934813191,HIF,HIF Global,36919,2
104224427947088,Circula el Plástico,Metrix,35697,10
103527991214141,Cero DICOM,Cero Dicom,34829,5
109339288407350,Santuario Quitralco,Santuario Quitralco,34339,2
248421278648620,Mario Vilches Alcaíno,Mario Vilches Alcaíno,28617,4
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,25053,13
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,24095,8
317374934946185,AIEP,Instituto Profesional AIEP,23203,1
632687896928177,Oscar Crisóstomo,Oscar Manuel Crisóstomo Llanos,16487,2
194541580691961,Consejo para la Transparencia,Consejo para la Transparencia,16378,2
121717528487698,Confidence Chile,Confidence Chile SPA,15719,23
103030962615298,Chile YAAC,Chile YAAC,15251,3
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,13541,4
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,13190,7
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,13090,1
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,12312,1
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,11492,1
