Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,31398,8
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,6971,25
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,5511,19
251656685576,KDU-ČSL,KDU-ČSL,2332,12
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1838,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1702,5
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1495,6
267751653384029,Pardubický kraj,Pardubický kraj,1297,2
52479821102,Týdeník Respekt,Týdeník Respekt,1117,1
147547541961576,Council of the European Union,Council of the European Union,1038,3
139379141293,Paměť národa,"Post Bellum, z.ú.",1037,8
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,992,5
90002267161,TOP 09,TOP 09,912,4
102907672280977,Co bude dál?_________,NFSix.org,907,6
356451014434612,Marian Jurečka,KDU-ČSL,804,7
424114981002397,Český rozhlas Plus,Český rozhlas,761,18
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,723,1
197010357446014,Ondřej Prokop,Ondrej Prokop,707,2
378827025796132,Peak.cz,Peak.cz,643,9
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,589,20
693725074166331,Naše zdravotnictví,Naše zdravotnictví,560,3
1600005766955141,Svoboda a přímá demokracie Ústecký kraj - SPD,Svoboda a přímá demokracie (SPD),544,1
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,495,3
178362315106,European Parliament,European Parliament,476,4
315972808450196,ČSOB,ČSOB,473,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",463,6
169065407139584,Tilt,European Greens,440,9
711658465662315,XTV,XTV,420,8
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,419,7
214545975335100,Prace.cz,These ads ran without a disclaimer,400,3
330377600944854,Jaroslav Dvořák,Dvorak Jaroslav,395,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,393,2
55408246161,Amnesty International ČR,Amnesty International ČR,367,23
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,355,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,345,3
273367223021327,Veronika Vrecionová,Veronika Vrecionová,334,2
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,333,3
257529307701966,Jiří Pospíšil,TOP 09,316,4
107341405343516,Mise Ukrajina,Mise Ukrajina,312,5
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,296,1
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,291,2
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",288,2
