Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,Suno News HD,Suno News HD,33834,18
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,25329,44
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,9385,9
200480966638039,Supremacy 1914,These ads ran without a disclaimer,5542,2
171980796153771,Siraj ul Haq,Siraj ul Haq,5318,8
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,5185,13
108727162154282,Azhar Iqbal,Azhar Iqbal,4855,2
107739801980383,Karachi Stories,Karachi Stories,4710,3
1984101831869501,Shah Nawaz PTI,Shah Nawaz PTI,2944,8
105412451500076,Mian Hassan Yousaf,Mian Hassan Yousaf,2592,3
122578684096711,Usman Ahmad Bhatti,Haider Munir,2082,1
101007071249939,Ansir Mehmood Sandhu,Ansir Mehmood Sandhu,2054,1
108083102036781,tinted_glass_permits,These ads ran without a disclaimer,2021,1
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,1919,5
752811734912220,Daikhna Paray Ga,Daikhna Paray Ga,1892,3
330546873795572,Mehar Muhammad Saleem Ex MPA,Mehar Muhammad Saleem Ex MPA,1813,3
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,1782,3
977981842265214,Pukaar,Pukaar,1525,3
2086750308293510,Taftishi,Taftishi,1465,2
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,1310,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,1205,2
931203933666198,Startup Pakistan,Startup Pakistan,1115,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,1082,1
102984572749654,Jamaat e Islami - Fans Page,Imtiaz Ahmad,1027,1
120437430938970,Syed Mohammad Kirmani,Syed Mohammad Kirmani,1006,1
507921759310074,Barrister Malik Jamshed Ghias,Shahbaz Nawaz,995,2
1057231097783621,Karachi Airport Lions Eye Bank,Anas Shakeel,978,1
204305176293161,Alamgir Khan,Alamgir Khan,974,1
925019934219066,Mardan Ali Zaidi,Mardan Ali Zaidi,921,2
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,888,3
1195191507161580,Senator Seemi Ezdi,Senator Seemi Ezdi,668,2
109493084543028,Four Corners with Tarar,NEXT TV,652,1
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,609,1
108565615516793,Ch Usman Ahmad Warraich-pp229,Usman Ahmad Warraich,597,1
97429917898,ProPakistani,ProPakistani,559,1
189862017869223,Rai Allah Nawaz PP 101,Rai Allah Nawaz pp 101,548,3
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,521,1
107801948674316,BBU News WORLD,BBU NEWS WORLD,517,2
234578749895304,Relief Foundation International,Relief Foundation International,506,1
312736868781586,Albader Darbar Qadria Fazlia,Albader Darbar Qadria Fazlia,504,1
164344500263690,Beijing Review,These ads ran without a disclaimer,495,1
242670735745253,Pakistan Poverty Alleviation Fund,Mercury Transformations,476,1
251828978806707,ONYX Rent A Car,These ads ran without a disclaimer,440,1
106054388545697,Ch Khushi Muhammad Jutt,Ch Khushi Muhammad Jutt,429,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,408,1
1706863532970589,Nasir Hashmi,Osama Rehman Butt,408,1
120476540994681,Rashida Shaheen راشدہ شاہین,Waqas Ali Khan,388,1
1109887559126644,Haji Imran Aslam Mughal,These ads ran without a disclaimer,386,1
115756630242189,Gulmohar City Karachi,Zulfiqar Ahmed Khan,361,2
109156681659879,Rao Abdur Rehman Khan Official,Rao Abdur Rehman Khan Official,343,1
104789632113642,Republic URDU,Republic URDU,336,1
101160702224736,White News,White News,333,1
479285342097950,AeroTime,These ads ran without a disclaimer,314,1
110744388005630,Arbaz Raza Bhutta,Arbaz Raza Bhutta,314,4
105492057996189,CSS/PMS Preparation With CSP Allahyar Khan Kalwar,These ads ran without a disclaimer,307,1
108876282120706,Qazi Shafiq,Qazi Shafiq,303,1
107279561079806,چار مصلے اجماع امت اہلسنت اہلسنت,These ads ran without a disclaimer,288,2
1805229083060128,Sialkot News Malik Maqsood,These ads ran without a disclaimer,287,2
273161129539624,Khalid Javed Warraich,Khalid Javed Warraich,286,1
1286486861452393,Asia World Model United Nations,These ads ran without a disclaimer,269,1
1221551921269506,Mahar Sajjad Cheena,Mahar Sajjad Cheena,261,1
106429308893380,One Nation,One Nation,259,1
109002920674367,Ali Raza,Ali Raza,258,1
107769284473712,Alsuffah Quran Academy,These ads ran without a disclaimer,249,1
100192166133172,Nasreen Palijo- PPP,Muhammad Ashir,248,1
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",247,1
454861291360688,Asim Khan,Abdur Rahman Sherin,230,2
629020084410314,Mian Rehman khalid,These ads ran without a disclaimer,174,2
111433995043003,Youth for Humanity,These ads ran without a disclaimer,173,1
102260145401481,Muhammad Faiq Shah,Amun Taraqqi Party,167,1
533867773659724,Apna channel,These ads ran without a disclaimer,150,1
105690462092880,MM News Videos,MM Digital PVT LTD,131,1
317725688436329,Amir Zada Khan,These ads ran without a disclaimer,≤100,1
110807438602372,Steno Research,These ads ran without a disclaimer,≤100,1
102087312258624,Lovers of Saleem Bajari,These ads ran without a disclaimer,≤100,1
121418514213128,Bilawal Khan Bhatti,Adil Zaman Tahir,≤100,1
114492251586494,Wsp58,These ads ran without a disclaimer,≤100,1
105424968951147,Book5281-Reader,These ads ran without a disclaimer,≤100,1
113494377640346,Silicon Valley Investclub,These ads ran without a disclaimer,≤100,1
102271312631185,BadPage02,These ads ran without a disclaimer,≤100,1
