Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,306018,4
314461342013814,Miles Chile,CORPORACIÓN MILES with Facebook ad credits,286252,31
116148738429923,Hyundai Chile,These ads ran without a disclaimer,218129,2
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,166428,4
742589802465506,Reforma la Reforma,Fundación Ciudadanos en Acción,163809,5
104189318481439,Minería y Futuro,Mineria y Futuro,157826,15
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,116279,14
100447419569628,Demócratas Chile,Demócratas,95654,42
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,93441,4
104487498154013,Agenda Transparencia,Agenda Transparencia,82371,9
342240665893084,Rojo Edwards,Rojo Edwards,67396,17
103463095024719,Curiocity,Curiocíty,61959,3
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,39043,2
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,38568,3
115883738043634,No A Ciclo,No a Ciclo,31723,7
2257351691213562,Noticias que marcarán pauta,Noticias que marcarán pauta,29706,1
100537472438913,Futuro Madera,Futuro Madera,28924,4
101041179311464,Integradora Thinking,Integradora Thinking,27160,4
109339288407350,Santuario Quitralco,Santuario Quitralco,25850,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,25687,15
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,23539,1
103030962615298,Chile YAAC,Chile YAAC,22503,7
511206245636926,Matías Walker Prieto,Matías Walker,20580,13
78239901502,Diario Financiero,Grupo DF,19521,6
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,19301,8
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,19114,2
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,18118,6
109626371709961,Salmones Austral,Salmones Austral,16962,18
104224427947088,Circula el Plástico,Metrix,16126,2
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,14668,3
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,14339,2
214215822426016,Punto Prensa,Punto Prensa SPA,11862,1
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,11034,1
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,8666,1
266574477169217,Ciudadano Videla Diputado,Elias Vaca Sanchez,8418,1
137870152908799,Fundación Para La Confianza,Fundación para la confianza,8133,1
2041911282775532,EcoCarga,These ads ran without a disclaimer,7639,1
1140435596103153,Asociación Chilena de Municipalidades,Asociación Chilena de Municipalidades,7565,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,7306,9
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,7301,3
113182225365715,Mi Sanfelipe,Diego Andres Zuniga,6744,3
1257818931046767,Azerta Chile,Azerta,6667,2
239993549715970,Pablo Oliva Parra,Pablo Oliva Parra,6166,1
1643674159197342,Corporación Municipal de Rancagua,Cormun,5449,10
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,5431,10
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,5006,5
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,4828,2
173417548106840,Natalia Romero,Natalia Angelica Romero Talguia,4503,1
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,4323,10
111375463904195,Core Jacqueline Jorquera,Jacqueline Jorquera,4248,9
643513979193133,Unidos por Beatriz,Neuma,4178,4
107843817654667,Marcela Mansilla Potocnjak,Rodrigo Alejandro Niño Carrasco,3919,2
221901754840837,Acciona.Chile,ACCIONA Chile,3877,1
1844662035793976,Diputado Mauro González Villarroel,Mauro Daniel González Villarroel,3616,1
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,3398,3
212672485793114,Frank Sauerbaum,Frank Carlos Sauerbaum Muñoz,3370,1
226593947367922,Cultiva,Cultiva,3095,1
101579022115580,Javiera Morales Alvarado,Catalina Alexandra Jesse Carrasco Araya,2989,1
115046015881560,Alcalde Marcos Morales Ureta,Marcos Antonio Morales Ureta,2620,1
101439071476201,Laboratorio Chile - Teva,Laboratorio Chile S.A.,2546,1
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,2481,2
184630646453529,Ramón Espinoza x Frutillar,Ramón Espinoza,2459,1
211625929000469,Jaime Escudero,Jaime Escudero,2293,10
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,2288,1
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,1882,1
106963681725769,constanza_pavez_a,These ads ran without a disclaimer,1680,1
181208945236608,Patria Progresista,Patria Progresista,1658,1
1448728772036364,Revista AQUA,These ads ran without a disclaimer,1632,1
107703295397535,Fundación Capacita Araucanía,These ads ran without a disclaimer,1354,2
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,1151,1
151676178849005,Felipe Donoso Castro,Felipe Guillermo Donoso Castro,1144,1
106200561218672,Territorio Constituyente,Territorio Constituyente,1030,1
436791896382535,Red Eco Alternativo,These ads ran without a disclaimer,1003,1
103753489693220,Acciona,These ads ran without a disclaimer,908,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,888,1
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,885,1
2241589689235454,Horacio Lobos Azócar,Horacio Lobos,825,1
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,663,14
106458548157752,sylviacastroconcejala,Sylvia Ariela Del Transito Castro Gonzalez,448,1
107591702149758,revista_stultifera_navis,These ads ran without a disclaimer,374,1
103862352612261,leydenietos.es,These ads ran without a disclaimer,362,1
113285578224567,quinta_rosa_,These ads ran without a disclaimer,233,1
196667271229191,Gestando una idea,These ads ran without a disclaimer,223,1
106598582198526,everythingtradinges,These ads ran without a disclaimer,221,1
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,186,1
1491268871178504,Curacaví Digital,Leonel Armando Gatica Cardemil,107,1
102089678252706,Rotary Club for Global Action,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
109386503839531,Juliana Andrade,These ads ran without a disclaimer,≤100,15
2399125187033318,Concejal Alberto Guerra,Alberto Remiguio Guerra Tolorza,≤100,1
207387632940140,Marco Avila Concejal,Marco Andrés Ávila Vásquez,≤100,1
318611548514518,Help Planet,These ads ran without a disclaimer,≤100,1
187461997935711,Unilever Careers,These ads ran without a disclaimer,≤100,1
102258156110519,Fed Regionalista Verde Social Ñuble,Somos dalmun gs new digital spa,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
209171846096099,Fotógrafo de Galápagos,These ads ran without a disclaimer,≤100,1
109484729082711,Climate Tracker,These ads ran without a disclaimer,≤100,1
385385178182941,SIGNUS Ecovalor,These ads ran without a disclaimer,≤100,1
107989308686004,EFK Platform,These ads ran without a disclaimer,≤100,1
454868334556847,Huawei Latinoamérica,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
