Location name,Amount spent (EUR)
Aveiro District,192
Azores,≤100
Beja District,≤100
Braga District,264
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,133
Faro District,171
Guarda District,≤100
Leiria District,142
Lisbon District,881
Madeira,≤100
Portalegre District,≤100
Porto District,639
Santarém District,130
Setúbal District,323
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
