Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
120343698070515,Liberální institut,Liberální institut,6876,5
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",6033,3
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,3817,10
197010357446014,Ondřej Prokop,Ondrej Prokop,2892,3
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2510,6
107898832590939,European Commission,European Commission,1432,6
317530692148022,Evropa v datech,Evropa v datech,938,4
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,907,10
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,880,4
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,866,25
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,775,6
251656685576,KDU-ČSL,KDU-ČSL,744,3
107437608120753,Zastavme špinavé prachy,Re-set: platforma pro sociálně-ekologickou transformaci,698,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,691,4
147547541961576,Council of the European Union,Council of the European Union,675,4
1956144064659620,BlueTV,Aliance pro budoucnost,673,1
101722985492419,Klára Kocmanová,Česká pirátská strana,645,2
192011067504855,Do práce na kole - AutoMat,"AutoMat, z.s.",595,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,593,2
1382120098684027,Radim F. Holeček,Radim Holecek,560,3
112832651308203,Stejná odměna,Česká rada sociálních služeb,549,5
90002267161,TOP 09,TOP 09,530,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,528,3
186325994736589,Hnutí Pro život ČR,These ads ran without a disclaimer,484,1
169065407139584,Tilt,European Greens,468,4
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",408,5
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,405,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,404,3
822146574595819,Agrární komora České republiky,Agrární komora České republiky,399,2
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,382,5
424114981002397,Český rozhlas Plus,Český rozhlas,373,27
460558621177512,Zálohujme.cz,Zálohujme,345,2
579215965436046,JSNS,"Člověk v tísni, o.p.s.",320,1
257529307701966,Jiří Pospíšil,TOP 09,313,7
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,312,7
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,290,2
102251318064432,Organon,These ads ran without a disclaimer,288,1
282033615295005,Mladí lidovci Vysočina,Palan Jan,283,1
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",260,2
110208494972750,"Eva Rajchmanová, senátorka za Hodonínsko, Kyjovsko a Veselsko",KDU-ČSL,257,10
225916474201889,Země na talíři • Hra o klima,"Na mysli, z.ú.",213,2
1451909405021929,Applifting Česko,Applifting s.r.o.,211,3
137793776285377,JenPráce.cz,These ads ran without a disclaimer,210,1
125830487980906,Solární asociace,Solární asociace,204,2
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,198,3
809013272468388,Aliance pro rodinu,Aliance pro rodinu,189,1
102355962823703,Vysočina je nejvíc,Občanská demokratická strana,181,2
301480404671,Lunchmeat Festival,Lunchmeat,179,2
495496033796328,Stanislav Blaha,Stanislav Blaha,176,4
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,175,3
