Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
1204467483041050,The Citizenship Initiative,The Citizenship Initiative,≤100,2
101250586296274,Robert Bostwick - Independent Candidate,El Patrón Robèrto,≤100,2
104115922089540,Through the looking glass,Through the looking glass,≤100,1
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,3
1656590977890066,IDEO U,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
103092238774307,Sobe Ad Agency,These ads ran without a disclaimer,≤100,1
501875056613491,ELLAS - Mujeres y Filantropía,These ads ran without a disclaimer,≤100,1
110082952084166,Rose Chariot,These ads ran without a disclaimer,≤100,1
105073207967492,CTG Perú,These ads ran without a disclaimer,≤100,1
116934494636757,Nifty News,These ads ran without a disclaimer,≤100,3
101349122508290,Dr Sanquetta,These ads ran without a disclaimer,≤100,1
1447676828800466,Oceanaire Agencies Limited,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,1
