Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
1366892303449939,Partido Republicano,Partido Republicano,6531879,144
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,325271,18
100606052976302,Gloria Hutt,Gloria Hutt,278766,26
117971414554702,Juan Sutil,Juan Sutil Candidato,247332,51
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,176671,4
119515629892632,Eduardo Cretton,Eduardo Andrés Cretton Rebolledo,171492,4
105091012517593,Bruno Baranda,Campaña Bruno Baranda,166125,6
103463095024719,Curiocity,Curiocíty,158557,10
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,145908,2
643513979193133,Unidos por Beatriz,Neuma,144860,26
111831181812892,Raimundo J. Palamara Stewart,Raimundo J. Palamara Stewart,132260,2
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,108363,19
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,95841,9
628303047364442,Marco Antonio Núñez - El Nuevo Senador,Marco Antonio Nuñez,93793,7
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,91771,3
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,91105,4
110833717337374,Carolina Navarrete Rubio,Carolina Navarrete Rubio,86755,9
105798328215264,Asistencia Familia,Asistencia Familia,85901,2
761606963919174,Somos Aclara,Somos Aclara,82840,6
115808554792561,,Carlos Andres Galleguillos Carvajal,80630,16
113525251672380,Republicanos ñuble,Republicanos del Ñuble,79510,16
101761458511272,Jorge Insunza,Jorge Insunza,76929,24
102586276093037,Sergio Bitar,Sergio Bitar,75643,5
1548643738480723,Asistencia Deudores,Asistencia Deudores,73756,10
102660885525434,Con mi plata NO,Con mi plata No,66176,30
558224964238853,Anglo American,Anglo American,62749,2
112089607203762,Consejo del Salmón,Consejo del Salmón,47978,11
164433517709728,María Ignacia Castro Rojas,Jorge Luis Andres Hermosilla Torres,47075,12
110951722267366,World Vision Chile,World Vision Chile,46373,4
105560941738247,Movilizando Chilenos,Movilizando Chilenos,46323,12
201179280058809,CCU,CCU,46249,1
168872229926629,Mario Undurraga Consejero Constitucional,Mario Undurraga,44562,6
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,44428,5
130550720303550,DuocUC,Duoc UC,43502,3
105292082486576,Edmundo Eluchans,Edmundo Eluchans Urenda,41334,8
378598039556864,María José Puigrredón,María José Puigrredón,41062,6
335068640271176,Nataly Neira,Nataly Neira,40661,22
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,40533,5
103946825976962,Cristian San Martín abogado constituyente,Cristian Daniel San Martin Carrasco,40412,19
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,39895,5
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional E-18,Agustin Orrego,38878,29
113153381003177,Natalia Piergentili,Natalia Piergentili,38498,8
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,37792,6
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,34864,5
860605540813125,BTG Pactual Chile,BTG Pactual Chile,34767,8
266574477169217,Ciudadano Videla Diputado,Elias Vaca Sanchez,34554,1
105494899139678,Allard Constitucional,Allard Constitucional,33082,13
105556512481661,Alfonso Campos González,Alfonso Campos,31949,2
101915952829830,María Pardo Vergara,María Pardo Vergara,31849,6
10152723078,Alejandro Navarro,Alejandro Navarro,31289,1
632687896928177,Oscar Crisóstomo,Oscar Manuel Crisóstomo Llanos,30597,6
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
112303492123355,Rodrigo Delgado,Rodrigo Delgado,29714,19
1656604587945247,Viviana Nuñez Consejera Constitucional E-23,Viviana Nuñez,28922,8
116346351346835,Valeria Cárcamo Vidal,Valeria Angélica Cárcamo Vidal,28587,2
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,27843,4
418281855197789,Democracia Cristiana,Democracia Cristiana,27439,21
111682861850546,,Nalto Espinoza Hurtado,27176,1
1101427233255754,Christopher White,Christopher White Bahamondes,26385,11
137870152908799,Fundación Para La Confianza,Fundación para la confianza,26100,3
922533087852291,Luis Malla Diputado,Luis Fabián Malla Valenzuela,24585,2
103116615387974,Jaime L. Community Manager,Jaime Adrian Lopez Rojas,24488,4
103527991214141,Cero DICOM,Cero Dicom,24384,8
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,24353,4
103030962615298,Chile YAAC,Chile YAAC,23793,11
116719478002146,Andrés Zaldívar L,Andrés Zaldívar L,23791,1
111317208052178,Jocelyn Ormeño,Jocelyn Priscilla Ormeño Lee,23054,2
295886120554128,Polpaico,Cemento Polpaico SA,22274,3
259249815958789,Paloma Zuñiga Core,Paloma Ignacia Zuñiga Cerda,21089,4
110950955273185,Germán Becker Araucanía,GERMÁN ANTONIO BECKER ALVEAR,20816,8
121285867567137,,ACCION HUMANISTA,20219,1
100537472438913,Futuro Madera,Futuro Madera,20141,1
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,19853,10
