Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,272
Guria,≤100
Imereti,321
Kakheti,≤100
Kvemo Kartli,147
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,184
Samtskhe-Javakheti,≤100
Shida Kartli,140
Tbilisi,1702
Unknown,≤100
