Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
939050246112788,Facebook Public Affairs,Meta,13846,24
104386908631938,Pathways Alliance,Pathways Alliance,3307,6
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,2956,17
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,2822,8
504061526642471,Ontario Power Generation,Ontario Power Generation,1437,7
121222984568561,Amnesty International Canada,Amnesty International Canada,1026,79
106917558391358,Alliance nouvelles voies,Pathways Alliance,907,2
154462904588700,Enbridge Gas,Enbridge Gas,840,71
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,755,6
113297740077607,Canadian Energy Centre,Canadian Energy Centre,709,123
139449499417715,Pharmaprix,Pharmaprix,701,8
102828041144081,Here For Students,Here For Students,662,5
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,621,37
1097840090260804,National Police Federation,National Police Federation,590,45
103947395932025,mstrishaaa,mstrishaaa,585,4
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,576,80
117475525574,Saskatchewan New Democratic Party,the Chief Official Agent of the Saskatchewan NDP,560,18
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,547,41
281999881613,World Vision Canada,World Vision Canada,516,7
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,459,13
35715544220,Stand.earth,Stand.earth,457,17
200217723858499,Tony Wakeham,"Tony Wakeham, MHA for Stephenville - Port au Port",454,11
127882984614,Manitoba NDP,Manitoba NDP,447,20
107385241806,Plan International Canada,Plan International Canada,444,31
202220023130891,Bell Canada,Bell Canada,438,3
114943114838621,Fuel Forward,Canadian Fuels Association,434,38
103145009203143,The Next Climate Fellowship,The Next Climate Fellowship,415,35
31912359596,University of Saskatchewan,University of Saskatchewan,363,13
405377872902754,Canada Action,Canada Action,362,20
111445461983038,Twila Grosse - PC Candidate for Preston,Twila Grosse PC Campaign for Preston,361,1
8906591563,Royal Canadian Mint / Monnaie royale canadienne,These ads ran without a disclaimer,358,2
1533253713597302,Elisabeth Léger,Elisabeth Léger,352,4
314738962745241,"Lloyd Parrott, MHA Terra Nova District","Lloyd Parrott, MHA Terra Nova District",336,26
47882954106,Ontario PC Party,Ontario PC Party,320,18
299206850273007,Saskatchewan Federation of Labour,Saskatchewan Federation of Labour,318,6
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,314,8
113141681850732,Keep Craft Beer Local,Ontario Craft Brewers,264,22
186266941387011,BMO Financial Group,BMO Financial Group,257,1
152467601467262,BMO Groupe financier,BMO Groupe financier,255,6
114849617772737,Care2 Canada,Press Pause Collective,251,9
10633250963,Save the Children Canada,Save the Children Canada,248,19
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,240,64
339682308115,Metis Nation of Alberta,Metis Nation of Alberta,238,16
176256900912,Saskatchewan Party,The Saskatchewan Party,234,35
102862259754198,MS.ThingsIsee,MS.ThingsIsee,227,4
169042736456594,All Out,ConnectAd,220,40
168617319831578,Nature Canada,Nature Canada,218,2
107741980784988,Canadian Health Food Association,Canadian Health Food Association,218,18
278388139026064,Patrick Brown,Patrick Brown,217,2
636279863159648,FordNation,Ontario PC Party,210,4
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,196,3
111755861837453,"Eugene Manning for PC Leader, Newfoundland and Labrador",Eugene Manning Campaign,193,38
123235041462,The Fraser Institute,Fraser Institute,180,11
7522587804,Green Party of Ontario,Green Party of Ontario,177,6
