Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
776079922494181,Apáti Bence hivatalos oldala,Megafon,673104,4
102414628645144,Korondy Tamás,Megafon,330741,2
224274995688487,Bohár Dániel - Riporter,Megafon,312743,2
503614639975773,Trombitás Kristóf,Megafon,300646,2
118152054556475,Deák Dániel,Megafon,294143,2
543788999005363,ORIGO,Mediaworks Hungary Zrt.,199330,23
286759004682537,Tranzit,Kommentár Alapítvány,185163,4
278117815576023,EU Justice and Consumers,EU Justice and Consumers,170293,12
248172631940,Mandiner,Mediaworks Hungary Zrt.,131105,15
191461774219575,hirado.hu,hirado.hu,114714,27
109217671008015,A kopasz oszt,Megafon,99708,2
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,96327,12
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,77421,9
408924035951553,Körforrás,Körforrás,66669,7
103946674951254,Kötter Tamás,Megafon,58398,2
1534911313439123,Ripost,Ripost,53499,9
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,49584,6
264517713636590,PestiSracok.hu,PestiSrácok.hu,41321,10
76748198685,Budapest Pride,Budapest Pride,39943,13
193702058028595,Lázár János,Lázár János hivatalos oldala,35244,2
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,35095,7
178362315106,European Parliament,European Parliament,27951,3
131283758531,HVG,HVG Kiadó ZRt.,24399,22
109528965046103,MCC Feszt,Mathias Corvinus Collegium,20980,9
108346693873484,Győrffy Balázs,Győrffy Balázs,18866,4
1265353903615539,Oeconomus,Oeconomus,17980,25
107714692006327,Szájensz Szeánsz,Szájensz Szeánsz,17740,7
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,17466,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,16033,69
265672590604606,Makronóm.Blog,Makronóm.Blog,14853,16
123910440019,Renew Europe,Renew Europe Group,14728,2
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,12805,8
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,12254,10
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,11919,3
108248022589754,Bosch Magyarország,Bosch Magyarország,11223,9
1944720419101498,Dr. Lévai István Zoltán,Fidesz,11063,2
