Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
311627208673,WWF UK,WWF UK,7618,66
7715002593,UNICEF UK,Unicef UK,4240,39
100771226087265,Susie's Tips,Susie's Tips,3948,7
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,3239,18
102639461303190,Fair Pay For All,Fair Pay For All,3185,103
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2193,11
10677003998,Shelter,Shelter,1966,335
106626487721376,Amazon Europe,Amazon Europe,1814,14
9250349228,Greenpeace UK,Greenpeace UK,1715,9
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1503,18
35671512696,World Animal Protection UK,World Animal Protection UK,1413,141
45986010500,Barnardo's,Barnardo's,1311,15
186622728032,RSPB,RSPB,1257,88
569834799727730,National Grid UK,National Grid UK,1182,99
407834355957354,NatWest Business,NatWest Group plc,1131,8
7214031395,Oxfam Great Britain,Oxfam Great Britain,1117,122
7043497714,Christian Aid,Christian Aid,1086,22
121936349543,World Vision UK,World Vision UK,1041,60
177855115588808,The Week UK,The Week UK,1037,26
799576543492660,The Week Junior,The Week Junior,870,57
175338329150218,Help For Heroes,Help for Heroes,829,45
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),827,160
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,814,23
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,792,26
104255571968810,Save My Vape,Save My Vape,705,22
117476785190,Save the Children UK,Save the Children UK,689,31
13047522725,Crimestoppers,Crimestoppers,624,68
7527864602,WaterAid UK,WaterAid UK,602,115
220543443746,International Rescue Committee - UK,International Rescue Committee UK,600,24
127031794038958,Blue Marine Foundation,Blue Marine Foundation,581,76
453624597990055,The Separated Child Foundation,The Separated Child Foundation,568,48
112201298348662,Health Equals,Health Equals,510,56
1721275931466984,The Reclaim Party,The Reclaim Party,508,12
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,498,12
59367068326,The Ramblers,The Ramblers,444,46
139695000173,Good Energy UK,Good Energy,434,103
145720895488822,Back Up,Back-Up Trust,431,15
