Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1077346,47
359514447487972,Martín Arjol,Martín Arjol,395433,9
113122186717848,Emiliano Estrada,Emiliano Estrada,347728,12
116710934724411,Defendamos la Provincia,Defendamos la Provincia,334412,12
129799846687423,Levantémonos,Levantemonos,321271,125
813606588771959,CPC Ruta 20 Municba,municipalidad de córdoba,205035,7
101321286190410,Avancemos Salta,Avancemos Salta,200970,14
142473639655550,Lucio Paz Posse,Lucio Paz Posse,162073,9
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,156049,78
100151736415392,Cordobalanumerouno,Cordoba la número 1,148360,5
424702354318618,Pedro Puerta,Pedro Puerta,137816,5
148539931942743,Rodrigo de Loredo,Rodrigo de Loredo,133251,12
103088924366000,Noticias d,Noticias d,127602,71
184260298257243,Somos Fueguinos,Somos Fueguinos,122835,31
320178711981750,Pablo Argañaraz,Pablo Argañaraz,118511,19
138406616275954,Marcelo Orrego,Producción y Trabajo,118389,5
100102222991135,Unión Por San Luis,Unión Por San Luis,115222,4
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,93560,4
2339859699626643,Hacemos Unidos por Córdoba,PJ Córdoba,86533,6
409843162468188,Inés Brizuela y Doria,Inés Brizuela y Doria,86035,24
108380148023511,Santi Koch,Santiago Nicolas Koch,83679,12
1010952492291178,Victoria Tolosa Paz,Camino a la Victoria,80000,2
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,76568,14
183755148656395,Emiliano Durand Salta,Jorge Mario Emiliano Durand,74714,5
100975902971250,La Libertad Avanza en San Juan,La Libertad Avanza en San Juan,71293,17
551027964955087,Julio César Martinez,Julio Cesar Martinez,70391,6
101185972235145,PJ La Pampa,Partido Justicialista La Pampa,70174,22
1873797869608613,Frente Renovador de la Concordia,Frente Renovador de la Concordia,70023,5
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,66090,26
147255748694051,Fernando Espinoza,Municipio de La Matanza,65333,19
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,62369,39
158710428055014,Isaac Lenguaza,Pablo Isaac Lenguaza,61300,6
102294322808022,Agenda Política,Agenda Politica,59988,8
113962914977034,Somos FORJA,Somos Forja,57510,108
116617641368990,smartpos.ok,smartpos.ok,57163,35
947520791967929,Claudio Poggi,Claudio Poggi,56488,10
1418780111682690,Marcos Cleri,Marcos Cleri,56355,26
622853724492420,Federico Otermín,Frente de Todos Lomas,55910,1
100574855548016,Diego Granda,Diego Granda,54897,14
