Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
159639460764792,LATAM Airlines,LATAM Airlines,1949551,4
19270352324,Universidad Andrés Bello,Universidad Andrés Bello,105403,14
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,94138,5
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,93404,3
228557190541436,BancoEstado,BancoEstado,80624,6
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,80334,6
105798328215264,Asistencia Familia,Asistencia Familia,71581,2
78239901502,Diario Financiero,Grupo DF,51680,46
111831181812892,Raimundo J. Palamara Stewart,Raimundo J. Palamara Stewart,38433,1
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,35082,8
100632486305724,Pacto Niñez,Camilo Andrés Undurraga Pinto,31896,3
860605540813125,BTG Pactual Chile,BTG Pactual Chile,31379,4
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
710390285658166,Ximena Rincón,Ximena Rincón,29770,23
108291914947259,Mi Derecho a Educar,Felipe Varela,29379,1
10152723078,Alejandro Navarro,Alejandro Navarro,20781,1
103527991214141,Cero DICOM,Cero Dicom,20553,6
191871627527097,INGENIERIAUDD,Ignacio Rivas Fernandez,20355,1
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,19310,2
292561364107245,Centro de Estudios Publicos,These ads ran without a disclaimer,19299,1
120291311004969,yoanulo7demayo,These ads ran without a disclaimer,16806,1
103030962615298,Chile YAAC,Chile YAAC,10915,7
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,10000,1
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,9848,2
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,9783,13
184559421980613,Vlado Mirosevic,Vlado Mirosevic Verdugo,9349,2
518029991591379,Carlos Soto Alcalde,Carlos Ernesto Soto Gonzalez,8290,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,8191,7
350025708997760,Minera Vizcachitas,Minera Vizcachitas,7919,1
106294378574590,Análisis con Patricio Altamirano,Pablo Ignacio Güiza Illanes,6152,1
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,5995,1
2535216276502759,Beeok,Beeok,5632,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,5329,2
110951722267366,World Vision Chile,World Vision Chile,5191,2
100702245161627,Norma Córdova,Norma Córdova,5134,2
101777549186318,convocacion,These ads ran without a disclaimer,5053,1
113540781539326,Workmed,Workmed,4939,14
