Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,407584,1
543788999005363,ORIGO,Mediaworks Hungary Zrt.,148457,14
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,95306,5
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,93535,22
248172631940,Mandiner,Mediaworks Hungary Zrt.,87524,14
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,70670,8
594088897289853,Alapjogokért Központ,Alapjogokért Központ,70561,13
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,68378,9
592204747588011,Momentum Mozgalom,Momentum Mozgalom,55040,11
110599253866889,Millenna,Millenna Újság,52686,17
1534911313439123,Ripost,Ripost,51706,13
126893087354793,Európai Parlament,Európai Parlament,38794,16
108346693873484,Győrffy Balázs,Balazs Gyorffy,33353,3
178362315106,European Parliament,European Parliament,32645,4
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,32437,8
134446106628218,Dehir.hu,Dehir.hu,26897,3
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,26402,6
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,21592,9
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,21389,2
1880809845328535,Dobrev Klára,Demokratikus Koalíció,19931,2
109414841321682,Magyar Falu Program,Magyar Falu Program,19913,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,19641,57
131283758531,HVG,HVG Kiadó ZRt.,19542,12
110462711892232,DK TV,Demokratikus Koalíció,19019,4
264517713636590,PestiSracok.hu,PestiSrácok.hu,18394,5
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,17876,3
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,16695,2
127355373967413,Pécsi STOP.hu,Pécsi STOP.hu,15732,3
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,15593,7
193702058028595,Lázár János,Lázár János hivatalos oldala,15152,3
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,15049,3
851784814892644,Simicskó István,KDNP frakció,14510,2
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,13856,4
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,13481,8
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,12855,4
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,12056,2
105129068891221,Frisshirek.hu,Genesis Médiacsoport Kft.,11803,8
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,11581,3
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,11486,3
1215492498464496,Angyal Károly,Angyal Károly Tibor,11004,5
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,10629,3
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,10181,7
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,9779,3
102474542009609,Megafilm,MEGA FILM Kft.,9772,2
113028273433856,Budafok-Tétény / Közösségre kapcsolva,Közösségre kapcsolva 22,9381,6
142116653162328,Márki-Zay Péter,Mindenki Magyarországa Mozgalom,9326,9
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,8898,30
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,8857,2
1237616006358749,Kékes Online,Kékes Online,7717,7
296310837699,vaol.hu,Mediaworks Hungary Zrt.,7252,2
108248022589754,Bosch Magyarország,Bosch Magyarország,6945,5
134446106628218,Dehir.hu,These ads ran without a disclaimer,6910,2
115388925185513,Magyar Szocialista Párt,MSZP,6836,1
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,6738,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,6621,2
2169722316616799,Fidesz Hódmezővásárhely,Fidesz Hódmezővásárhely,6379,1
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,6217,1
264210363649459,Élő Norbert,Élő Norbert,6011,3
100241004684178,Balázs Endre - Momentum,Momentum Mozgalom,5875,1
103520614495214,Ollero Marco képviselő,Momentum Mozgalom,5645,2
106745191902831,Bács-Kiskun 5 - DK,Nagy Szabolcs,5531,2
142116653162328,Márki-Zay Péter,Márki-Zay Péter,5393,4
567351656665253,Varga Zoltán,Varga Zoltán Imre,5350,3
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,5307,2
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,5293,4
162344823835042,atlatszo.hu,atlatszo.hu,5249,5
76748198685,Budapest Pride,Budapest Pride,4908,2
102426795954406,Nobilis Márton,Nobilis Márton,4829,9
113036634946819,Novák István - Momentum,Momentum Mozgalom,4711,1
170187966339475,Life.hu,Mediaworks Hungary Zrt.,4685,3
197203437879379,Szaniszló Sándor,Szaniszló Sándor,4625,2
100401808007704,EzaLényeg.hu,EzaLényeg.hu,4570,4
221754767906167,Bencsik János - A Tatai medencéért,Bencsik János,4562,3
221761091331222,Danube Institute,Danube Institute,4375,8
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,4066,3
100467642324899,Realista,Az Év Irodája,4034,2
408924035951553,Körforrás,Körforrás,4022,3
