Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
453150811428411,Mastercard,Mastercard,2163,3
82734241364,Campact e.V.,Campact e.V.,2027,68
106896292163793,mehr-schutz.de,AstraZeneca GmbH,1996,4
201065353264638,yello,yello,1898,7
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1724,11
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,1681,4
248913988520756,Union Investment,Union Investment Privatfonds GmbH,1339,4
202891703059373,SPD Frankfurt,SPD Frankfurt,1167,9
1114156508732301,Zivile Helden,Polizeiliche Kriminalprävention der Länder und des Bundes,1025,6
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft,947,25
130356207884510,Fridays for Future Hamburg,Donate for Future e.V.,937,10
768905426534529,Bundesregierung,Bundesregierung,904,1
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,856,119
161273245888,Save the Children Deutschland,Save the Children Deutschland,849,28
279938149391756,Fridays for Future Berlin,Fridays for Future Berlin,720,18
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,706,92
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,702,12
1048042375394895,Nino Haase,Nino Haase,693,19
111501317017740,Motatos Deutschland,Motatos,689,10
102169625710148,ClimaClic,Burda Direct GmbH,687,17
484950398505596,IRC Deutschland,IRC Deutschland,686,3
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,633,12
218786540044,WWF Deutschland,WWF Deutschland,629,21
478399422560922,KadeFungin,DR. KADE,597,13
263503200272,Welthungerhilfe,Welthungerhilfe,562,11
105664798388099,Make.org,Make.org,522,12
171844246207985,taz,TAZ Verlags- und Vertriebs GmbH,519,17
170688644503,UNICEF Deutschland,UNICEF Deutschland,504,9
121885904922962,Dr. Manuela Rottmann,BÜNDNIS 90/DIE GRÜNEN KV Frankfurt,461,23
1508446642792459,Vattenfall,Vattenfall Deutschland,445,23
175212715823081,Thüringen entdecken,Thüringen entdecken,423,9
112369170621210,Deutschland spricht über 5G,"Dialoginitiative ""Deutschland spricht über 5G""",417,8
116335026590900,Mülltrennung wirkt,die dualen Systeme,411,16
178362315106,European Parliament,European Parliament,388,9
359720447745148,Sustainable Natives,sustainable natives eG with Facebook ad credits,334,23
633435833736795,Klimaneustart Berlin,Klimaneustart Berlin,332,5
339662194312,Stadt Düsseldorf,Landeshauptstadt Düsseldorf,326,18
1173504606112676,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung,305,2
114186703597807,VIER PFOTEN,VIER PFOTEN,295,57
133306764192,NABU Bundesverband,NABU Bundesverband,272,4
180608892090993,NAH.SH,Nahverkehrsverbund Schleswig-Holstein GmbH,264,4
1534982756793690,Foodvisor,These ads ran without a disclaimer,259,6
