Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
100166199425187,MP huyền phi,These ads ran without a disclaimer,3486040,11
110488935148041,Ngô sỹ thành đạt,These ads ran without a disclaimer,1734034,2
433021940073910,WWF-Việt Nam,WWF-Việt Nam,1039106,6
1896717760436363,Hạnh Hải Osaka . ハインハイ大阪,These ads ran without a disclaimer,818241,7
103860259157580,Nguyễn Phạm Minh Cương,These ads ran without a disclaimer,619312,1
460776921118227,VieON,These ads ran without a disclaimer,538274,1
102461228038490,Đất nền - Nhà Phố,These ads ran without a disclaimer,79791,2
101865258169428,ĐEN Secondhand,ĐEN Secondhand,56958,2
102094569338202,Hạnh Hải Osaka ハインハイ大阪,These ads ran without a disclaimer,25078,1
919479674872321,Báo Nghệ An,Báo Nghệ An,10779,1
1559615584368534,TAIHEN,These ads ran without a disclaimer,715,1
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
105741532048451,Fluffy Worldwide,These ads ran without a disclaimer,≤100,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
115637490346169,Djecko official جيكو الفرنسيسو,These ads ran without a disclaimer,≤100,1
320948257943554,Бостонский Кругозор,These ads ran without a disclaimer,≤100,1
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100,1
121307931254043,Econlib,These ads ran without a disclaimer,≤100,1
