Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
116568687987919,No Merger,No Merger,6748,122
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,4652,12
2112106495731697,Wild First,Canadian Coastal Research Society,3012,15
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,2322,6
203652059653094,Government of British Columbia,Government of British Columbia,1714,15
16761458703,University of British Columbia,University of British Columbia,1296,87
154462904588700,Enbridge Gas,Enbridge Gas,1263,63
115835521825983,UNHCR Canada,UNHCR Canada,1260,108
139019864276,Oxfam Canada,Oxfam Canada,1219,80
6319213302,Heart & Stroke,Heart & Stroke,1083,1
1097840090260804,National Police Federation,National Police Federation,1013,85
172145722975250,PressProgress,PressProgress,917,67
1530293140634544,"No Options, No Choice","No Options, No Choice Project",903,9
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,855,6
6695079125,TD,TD Bank Canada,835,18
107670711947328,Only One CA,"Only One, Inc.",802,39
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,781,48
1547351742002843,Recovery Capital Summit- Overcoming Addiction,Giuseppi Ganci,710,7
104853517861788,Surrey’s Say on Policing,National Police Federation,643,11
117109432079,CAMH Foundation,CAMH Foundation,641,56
109045051805492,Made The Canadian Way,Canadian Energy Centre,614,4
274877362536876,CUPE BC,CUPE BC,603,17
625254780822339,CUPE Manitoba,CUPE MB,595,11
404950259547092,Scarborough Health Network Foundation,SHN with Facebook ad credits,497,20
633812813408377,Elections Canada,Elections Canada,480,12
168617319831578,Nature Canada,Nature Canada,448,2
113297740077607,Canadian Energy Centre,Canadian Energy Centre,403,60
114849617772737,Care2 Canada,Press Pause Collective,401,8
33730130515,Metro Vancouver,Metro Vancouver,388,29
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,382,43
107385241806,Plan International Canada,Plan International Canada,376,65
426142360767608,United Way Simcoe Muskoka,United Way Simcoe Muskoka,347,11
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,335,8
600199730040379,David Eby,BC New Democrat Caucus,325,1
113451888040685,KW Energy Home Services,KW Energy Home Services,304,1
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,301,15
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,297,6
111064284385333,Notjustajob.ca,NotJustAJob.ca,295,12
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,294,48
181477762000062,Department of Justice Canada,Department of Justice Canada,291,3
104386908631938,Pathways Alliance,Pathways Alliance,288,6
102794729214729,Avoid the Shock,Insurance Bureau of Canada,270,7
177741812241442,SCFP-Québec,le SCFP,269,16
335316996546813,Nova Scotia Department of Health and Wellness,Government of Nova Scotia,257,3
256219551228579,CUPE 905,CUPE 905,247,1
281999881613,World Vision Canada,World Vision Canada,241,5
7522587804,Green Party of Ontario,Green Party of Ontario,233,4
104797348430997,Prince Albert Business & Residents' Advocacy Group,Prince Albert Business & Residents Advocacy Group Inc.,230,6
101488322839614,Selam Debs - The Antiracism Course,Selam Debs-The Antiracism Course,222,27
39315431246,Fair Vote Canada/Représentation équitable au Canada,Fair Vote Canada/Représentation équitable au Canada,215,6
176256900912,Saskatchewan Party,The Saskatchewan Party,207,2
150435931672156,Élections Québec,Élections Québec,193,20
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,191,74
114312524502,City of Surrey,City of Surrey,189,5
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,185,8
106917558391358,Alliance Nouvelles voies,Pathways Alliance,176,2
106360778489053,Fuelling Canada,Canadian Gas Association,173,65
1671097993122619,Children Believe,Children Believe,168,37
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,154,12
100999094747422,Land Needs Guardians,Land Needs Guardians,154,4
161817467263,Nova Scotia Government,Government of Nova Scotia,151,1
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,149,36
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,149,10
256967407720183,LEO,Léger,147,22
