Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
100893452838279,Qaz_press,Qaz_press,2319,13
209953059873414,Азаматхан Амиртаев,Азаматхан Амиртаев,1962,22
120414899350215,Бүгінгі Шығыс,Бүгінгі Шығыс,960,6
110920265152036,Kazakh.inform,Kazakh.inform,926,8
2221910871281012,«Baytaq» Жасылдар партиясы,«Baytaq» Жасылдар партиясы,791,10
115610528117458,Уразалы Ержанов,Уразалы Ержанов,681,5
110454625307832,Asset Matayev,perfomance,462,31
324882354342147,Krivosheev.live,Denis Krivosheyev,344,19
107245640677814,Ақорда жаңалықтары,Ақорда жаңалықтары,281,6
110603815302809,Дәулетхан Есімовтың штабы,Дәулетхан Есімовтың штабы,205,52
115515608097291,Amanat Партиясы Астана қалалық филиалы,Amanat Партиясы Астана қалалық филиалы,204,120
102445081237594,Togjan Qojaly,Togjan Qojaly,152,27
103977222642903,Eltagdyry,Республиканское общественное объединение «Республиканская политическая партия «Ел тағдыры»,133,36
1541070159298387,Amanat Алматы облысы,Amanat Алматы облысы,123,77
657779317764978,Amanat партиясы Түркістан облыстық филиалы,Amanat партиясы Түркістан облыстық филиалы,123,84
111385478077643,«Amanat» партиясының Абай облыстық филиалы,«Amanat» партиясының Абай облыстық филиалы,123,78
1756876291006118,Amanat Қарағанды облысы,Amanat Қарағанды облысы,123,78
1882118935398476,Amanat партиясы Маңғыстау облыстық филиалы,Amanat партиясы Маңғыстау облыстық филиалы,123,96
428542784340635,Amanat партиясы Шымкент қалалық филиалы,Amanat партиясы Шымкент қалалық филиалы,122,77
306915726566102,Amanat партиясы Жамбыл облыстық филиалы,Amanat партиясы Жамбыл облыстық филиалы,122,105
116277931350959,Amanat партиясы Ұлытау облыстық филиалы,Amanat партиясы Ұлытау облыстық филиалы,122,84
287857001626817,Amanat Қызылорда облысы,Amanat Қызылорда облысы,122,82
2020111184883247,Amanat Шығыс Қазақстан облысы,Amanat Шығыс Қазақстан облысы,122,23
580652392144260,Amanat партиясы Солтүстік Қазақстан облысы,Amanat партиясы Солтүстік Қазақстан облысы,122,51
1209694105814132,Amanat Қостанай облысы,Amanat Қостанай облысы,122,63
1346759552051549,Amanat Павлодар облысы,Amanat Павлодар облысы,122,75
913146795478521,AMANAT партиясы Алматы қалалық филиалы,AMANAT партиясы Алматы қалалық филиалы,122,87
