Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,2979922,32
266563730155332,Juan Diego Gomez Jimenez,Juan Diego Gomez Jimenez,2129177,10
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1407854,19
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1285769,11
1115184931884092,Albert Corredor,Albert Corredor,1224244,5
162949777243451,Andrés Julián,Andrés Julián Rendon,862543,5
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,817019,3
107269324429951,Víctor Ramos,Víctor Ramos,780737,26
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,734018,60
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,604233,13
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,566092,5
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,517928,14
111941068044093,Juanita Cataño Muñoz,Juana Eloisa Cataño Muñoz,506203,6
108827338788235,Hernando Morales,Por La Defensa De Cali,465250,7
112848331831144,Colombia Sin Miedo,Colombia sin miedo,445054,102
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,416456,7
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,367793,10
251292808253299,Canadian College,Canadian College,364040,20
105598124675352,General Juvenal Díaz,General Juvenal Díaz,355014,3
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,354848,3
414076942012822,Institución Universitaria Pascual Bravo,Institución Universitaria Pascual Bravo,351313,5
286568181368830,Jhon Ortega,Jhon Ortega,313573,10
1586192348316443,Maicol Lopera Cardona,Maicol Lopera,280417,165
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,271067,6
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,264817,4
152548124810114,Alexander Florez,Alexander Florez,259130,3
1832438050403942,Amin Losada,Amin Losada,250400,6
101642839569704,Javier Marulanda,Dr Javier Marulanda,240577,3
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,224327,52
1643303432550207,Gustavo Vélez,Gustavo Vélez,223228,13
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,223004,5
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,213513,3
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,209097,18
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,198081,13
1379991518962469,Fernando Rivera Saraza,Fernando Rivera Saraza,196993,6
512529829193821,Julian Montoya,Julian Montoya,196485,1
553585915161201,Jhon Molina Putumayo,Jhon Gabriel Molina Acosta,179556,8
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,171364,3
101897976168381,Vamos a crecer,Vamos a crecer,170937,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,169897,4
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,166190,12
497475647076975,Fabian Oviedo,Fabian Oviedo,164546,33
360840354678432,MK Team 24 7,Michel Wadih Kafruni Marin,162524,2
454396071316750,Mauricio Salazar,Mauricio Salazar Pelaez,160666,1
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,160111,1
1143527682469594,El Colombiano Parce,El Colombiano Parce,159139,2
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,158930,3
308398253196220,Jorge Andrés,Digital Tech Ideas S.A.S,153003,1
193261550699,Cundinamarca Política,Cundinamarca Política,149662,5
462660883763346,Ronald Mayorga,Ronald Mayorga,149300,5
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,144297,16
182717535811515,Esto es Colombia papá.,Esto es Colombia papá.,142889,2
299469560099835,Alcaldía de Cali,Alcaldía de Cali,141038,6
100475532513857,Cristian Halaby,Cristian Halaby,139626,11
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,131646,12
104709710873196,Raimundo Duarte Diaz,Raimundo Duarte Diaz,131301,2
1975883486014350,David Fajardo,These ads ran without a disclaimer,130411,2
116329174721498,Wolgfan 8A,Juntos Transformamos,122415,1
104351302551385,Camilo Quiroz H,Camilo Quiroz H,122171,1
100650573021198,David Navas Regino,David Navas Regino,119867,6
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,117314,8
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,115164,3
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,110964,12
112233823483908,Mallath Martinez,Mallath Martinez,109484,8
102598459006779,Juan David Piedrahíta,Juan David Piedrahíta,107130,2
682038131955732,Elizabeth Molina Campo,Elizabeth Molina Campo,105360,3
100452146359742,Humberto A. Rosales,Humberto Alonso Rosales Donado,104884,2
112758441820464,Antioquia Con El Parche,Juan Felipe Botero Cadavid,101060,1
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,100961,5
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,99812,7
104002306051895,Colombia Hoy,Colombia hoy,99739,20
266442720918096,Ronald Suarez Cruz,Space Marketing,96298,1
329300413933779,Juan Pablo Ramirez,Juan Pablo Ramirez Alvarez,94533,1
115683354847828,Mariana Benincore Comunicación Política,Francisco Osorno,93600,9
807500072661945,AsoVape,AsoVape,93230,1
1649204585296525,Juan David Valderrama,Juan David Valderrama,92794,7
133787883971402,Oscar Ramírez VAHOS,Oscar Ramirez Vahos,91511,2
1589652347763879,Aquileo Medina A,Aquileo Medina Arteaga,90778,3
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,88666,6
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,87670,8
104969865721375,Profes.movimientociudadano,John Bazurto,87227,9
108675595132967,Karol Martínez Silva,Karol Martinez Silva,86053,9
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,86022,3
1586264924948495,Diego Gonzalez,Diego Gonzalez,84195,2
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,83946,2
329738430903518,Daniel Gonzalez,Daniel Gonzalez,82719,2
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,80373,3
1545442339029597,Christian José Moreno,Christian José Moreno,80114,12
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,78414,6
605236949886245,Ferney Silva Idrobo,Ferney Silva Idrobo,76529,1
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,75625,65
1031030980249299,Jorge Palacio Avancemos Juntos,Jorge Palacio Avancemos Juntos,75545,6
116058284714214,Ruso Alcalde,Profe Mikhail Krasnov,72447,4
1458739367777443,Wilson Gonzalez Piedecuesta,Wilson Gonzalez,71673,4
393038757969412,Cero Politiqueros,Guillermo Villa,71537,1
102443416034705,Paula Toro Santana,Paula Toro Santana,70796,6
629265973883892,Alcaldía de La Estrella,Alcaldía de La Estrella,68892,2
1622001728047397,Harman Alcalde,Harman Alcalde,66023,13
861234197280988,Stefany Gómez Concejala de Armenia,Stefany Gomez Murillo,65334,3
100745279605352,nuevasideas.co,Nelson Alexis  Ballesteros,65314,5
2301802950094361,Wilson Gutiérrez Montaña,María Fernanda Casas Ramirez,64490,1
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,64186,15
110470161893843,Orgullo Antioqueño,Orgullo Antioqueño,63562,2
1029621303757553,El Descorche2,El Descorche2,62818,3
105240185909808,Marcos Urrutia,Marcos Urrutia Candidato,62491,5
100563549504491,Juan Torres Ortega,Pacto por el Cambio,61090,2
103138861936410,René Quintero,Rene Julian Quintero Gallego,59781,3
1856466104668553,Rigoberto Lasso Balanta,Lina Rubiano,59202,2
207832423191171,Emiro Arias,Emiro Arias,59192,2
1273292796093918,Nicolás Toro Muñoz,Nicolás Toro Muñoz,57914,5
116430736811606,Ever Villegas,Ever Antonio Villegas Morante,57714,6
482002058626250,Surany Arboleda Arias,Surant Arboleda Arias,57209,5
102143071616787,Goberna Colombia,Goberna,55250,6
179981816252098,Juan David López,Juan David López,54304,2
105848177845789,All Out en español,All Out Action Fund,54142,4
108077528892290,Andrés Zamora Rovira,Space Marketing,52309,1
116675204673861,Movimiento Ciudadano Arriba Cartagena,Movimiento Ciudadano Arriba Cartagena,52034,1
102106249390475,Andrés Alarcón - Firmeza,Andrés Alarcón - Firmeza,51662,2
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,50951,1
214167541938411,Juan Pablo Gallo,Juan Pablo Gallo,50950,39
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,50521,14
2183635025212006,Riga Romero,Rigail Romero Martinez,50403,7
112602178102955,Victor Angulo,Victor Angulo,50205,2
305443930185737,Juan Pérez,Juan Pérez,49947,18
838927469815494,Diana Diago,Diana Marcela Diago,49823,12
228376881369888,Fredy Sanchez K,Fredy Sanchez K,49673,3
358585651153711,Islabela,Islabela,49274,1
591349167641119,Alcaldía Los Patios,Alcaldía Los Patios,49114,1
1737937156478529,Carlos Felipe López López,Carlos Felipe Lopez Lopez,48673,3
190649367660431,Orlando Benítez,Orlando Benítez,48495,2
1482897701997453,Paloma Valencia,Paloma Valencia,48465,1
1966684743593773,Chucho Limonada,Bayron Morales Linares,48438,1
2470887339630765,Edgar Orlando Pinzon,Edgar Orlando Pinzón,45543,3
103874242354782,Mayra Katarina Barck,These ads ran without a disclaimer,44190,12
1431824383809561,Camilo Torres,Ivonne Mariana Torres Prada,42028,2
1400280116941194,Fabian Diaz,Fabian Diaz,41463,7
239236602764520,Claudia Lucía Ramírez,Claudia Lucía Ramírez,41405,1
749177381856407,Camilo Calle,Camilo Calle,40051,2
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,39812,2
670393546635457,Ante Todo Colombia,Maria Alejandra Ramirez Jaraba,39329,1
107374008817182,La Polémica,La Polémica,39280,9
107096255516225,Juan Pablo Cano P,Juan Pablo Cano Pulgarin,39137,4
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,38784,1
113205561651352,Plan I,Plan I,37989,1
1477372742560381,José Hugo Restán Sánchez,Fundación Política,37938,2
143057523068134,Jorge Camacho,Jorge Camacho,37463,1
1623979207858057,Hanner Concejal,Hanner Concejal,36590,2
642780166056166,Daniel Galeano,Daniel Galeano,36299,2
230741350353405,Alcaldía de Rionegro,Alcaldía de Rionegro,36160,1
101772341304724,HUILA Digital,HUILA Digital,35779,8
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,34814,6
103990425950368,Jimmy Porto.,Movil Consultores,34402,1
1147318942107929,Todos Somos Una,DEBRAIN LLC,33417,1
112581768411885,Sin corrupción,Sin corrupción,33203,1
115121524822353,Terminemoslacorrupción,Terminemoslacorrupción,33042,1
108971212109997,Acabemoslacorrupción,Acabemoslacorrupción,32550,1
118227581163193,Nomáscorrupción,Nomáscorrupción,32379,1
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,31700,14
1383605158583178,Chicho Avanzando Ando,Oscar Emilio Antolinez Collazos,31654,2
100525082967125,Cerocorrupción,Cerocorrupción,31319,1
107346928933328,Guillermo Artunduaga,Guillermo Artunduaga Acosta,31254,2
321582221272701,UNIMINUTO,These ads ran without a disclaimer,31198,3
818873838495671,Juliana Sepúlveda,Juliana Sepúlveda,31195,2
319527888151975,Revista La Injusticia,Ronald Rangel,30086,3
118514924593739,Tanque Seco,Tanque seco,30000,24
103351141466638,Campo Elías Ramírez,Campo Elías Ramírez,30000,21
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,29200,1
499976616711322,Richy Gómez,Ricardo Gómez Botero,28203,6
103445412671433,Caucasia con Dagoberto López,These ads ran without a disclaimer,28142,1
153803541354412,Unibán Fundación,Cristina Gómez Arenas,27444,8
101549488997249,Liliana Yúnez Luquetta,Fundación Política,27373,2
184284351706738,Lotería de Bogotá,Lotería de Bogotá,27350,2
201496040294264,Hernando Rodríguez,Jhon Darvin Rojas Montilla,27204,2
1890977487839058,Harry Silva LLinás,Harry Silva LLinás,26637,13
395431971238982,Únete Con Claudia Llanos,Únete Con Claudia Llanos,26464,3
145925579383362,Jose Amelio Esquivel,José Amelio Esquivel Villabona,25627,1
148553182705913,Claudia Andrade,Claudia Andrade,25169,5
108338374022135,Alcaldía Municipal de Arauquita,Alcaldía Municipal de Arauquita,25160,2
