Location name,Amount spent (EUR)
Burgenland,134
Carinthia,331
Lower Austria,1310
Salzburg,1776
Styria,866
Tyrol,478
Unknown,≤100
Upper Austria,1045
Vienna,1596
Vorarlberg,279
