Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,11021,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,7058,2
102041986049282,International School Of Light,International School Of Light,3055,1
100202924924063,Page 36,Page 36,2553,8
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2057,4
109450211203581,A Senator For All,Azeez Olasunkanmi Lekan,1459,1
111530244317791,Eyitayo Alagbe Arts,These ads ran without a disclaimer,1411,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1313,2
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,1245,1
236831106803225,Accountability Lab Nigeria,Accountability Lab Nigeria,1237,1
126739647374777,Herbert Mensah,These ads ran without a disclaimer,1156,1
100391171881746,Matrixliveng.com,Matrixliveng.com,933,3
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,913,3
102169824695398,Rero TV,Rero TV,756,2
504523013265155,Validnews.ng,Prince Charles Ekanem Iv,721,1
100119618576089,Asuku Media Centre,Asuku Media Center,594,1
107477785159181,PROMAD Foundation,PROMAD Infotech Foundation,536,1
114258074924851,Fury-Ladies-fitness,John Emem,511,1
102406562561015,Umar Namadi,Muttaka Turaki Gujungu,510,1
109786861602153,Precious Amukpo,These ads ran without a disclaimer,477,1
596681367061430,Lorryback,These ads ran without a disclaimer,461,1
107715772042314,Illuminati society,These ads ran without a disclaimer,435,1
111654245049120,Isaac tani'wo oke fans page,These ads ran without a disclaimer,415,1
111675408313515,Lisbon Energy Summit,These ads ran without a disclaimer,280,1
111180371693748,Rt.Hon Peter Odey - Cross River State Deputy Governor -Elect,Prince Charles Ekanem Iv,242,1
112258301258576,guvnor_tiles_nigeria,These ads ran without a disclaimer,191,2
2200850970150686,Sam Edoho,These ads ran without a disclaimer,164,1
149290745229517,Online Antisemitism Task Force,These ads ran without a disclaimer,128,1
106641804529218,Ikeja Bird,These ads ran without a disclaimer,≤100,1
128728490537179,Asuquo Ekpenyong,Prince Charles Ekanem Iv,≤100,2
100306016263791,Anambra State Road Traffic Management Agency,Anambra State Road Traffic Management Agency,≤100,1
110225175192877,Minister MONA,These ads ran without a disclaimer,≤100,1
112447448344393,Hon. Johnson Olatunde Ayo for Edo state deputy governor,These ads ran without a disclaimer,≤100,1
104391852071040,Mosaic Temple,These ads ran without a disclaimer,≤100,1
1286486861452393,Asia World Model United Nations,These ads ran without a disclaimer,≤100,1
105580098826545,Fr. Hyacinth Iormem Alia,Fr. Hyacinth Iormem Alia,≤100,1
146947445351555,مركز الفكر الاستراتيجي للدراسات,These ads ran without a disclaimer,≤100,1
112634255115232,Community Healthcare Services,These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
232695720751646,Privacy Applock & Easy Link-0412-L1,These ads ran without a disclaimer,≤100,1
109916775214130,JY Vacation 926,These ads ran without a disclaimer,≤100,1
