Location name,Amount spent (EUR)
Central Finland,222
Central Ostrobothnia,≤100
Etelä-Savo,116
Kainuu,≤100
Kymenlaakso,148
Lapland (Finland),106
North Karelia,≤100
Northern Ostrobothnia,280
Ostrobothnia (region),176
Pirkanmaa,470
Pohjois-Savo,181
Päijät-Häme,202
Satakunta,166
South Karelia,116
Southern Ostrobothnia,150
Southwest Finland,424
Tavastia Proper,153
Unknown,≤100
Uusimaa,1795
Åland Islands,≤100
