Page ID,Page name,Disclaimer,Amount spent (ISK),Number of ads in Library
737169626371453,Heimildin,Stundin,19732,6
573559522797177,Flokkur fólksins,Flokkur Fólksins,3767,2
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,3575,3
88342113892,Landvernd umhverfisverndarsamtök,Landvernd,2039,1
127758293960074,Evrópuhreyfingin - Já Ísland,Evrópuhreyfingin,1818,1
1434262256802295,Borgarbyggð,Borgarbyggð,1768,1
152804904889,Samfylkingin,Samfylkingin,1161,1
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,1016,1
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,804,2
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,784,1
105986171646268,Diljá Mist,Diljá Einarsdóttir,723,1
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,580,1
153815677989453,Sara Björg Sigurðardóttir,Sara Björg Sigurðardóttir,503,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,449,1
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,405,1
110174782355645,Samfylkingin á Seltjarnarnesi,Samfylkingin á Seltjarnarnesi,280,1
98673036962,ROLDA,These ads ran without a disclaimer,264,3
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,246,1
154893001218870,ADHD samtökin,ADHD samtökin,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,2
2335613803134168,Okori Digital,These ads ran without a disclaimer,≤100,1
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,4
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,2
102224898933734,MindDig,These ads ran without a disclaimer,≤100,2
101628406259500,Monyka Prince,These ads ran without a disclaimer,≤100,1
104341405982762,AI+ Chat Assistant,These ads ran without a disclaimer,≤100,1
188416711889702,Prisons Under Austerity,These ads ran without a disclaimer,≤100,1
100172476278127,Easy Study,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,1
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,1
116355337718182,Moli lulu,These ads ran without a disclaimer,≤100,6
111132794348779,That Happened,These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
