Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,≤100
County Cork,373
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,130
County Mayo,146
County Meath,130
County Monaghan,≤100
County Offaly,≤100
County Tipperary,204
County Westmeath,≤100
Donegal,106
Dublin,1226
Galway,212
Kerry,111
Kildare,140
Kilkenny,≤100
Limerick,150
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,≤100
Wexford,117
Wicklow,112
