Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,2593,2
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,1699,6
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,1668,2
550280998481446,Rasha Kelej,Rasha Kelej,1286,8
798673866859390,ETC TV,ETC TV,1242,29
101413676017001,Box2Box مع محمد شبانة,محمد السيد عبد الستار,792,3
110877857406073,المهندس حسام لبن,المهندس حسام لبن,396,4
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,370,5
117690156743688,النائب حافظ عمران,Shôükrý Ömrãñ,306,3
100191441887435,د رضا عبدالسلام المرشح الرئاسي,Hamdy Soltan,297,2
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,230,5
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,218,2
282759032673313,مهندس محمد سعد الصمودي,محمد سعد الصمودي,207,1
248765548629799,محمد كمال - Mohamed Kamal,محمد كمال - Mohamed Kamal,193,1
100800808577028,محمود زيدان Mahmoud Zidan,محمود زيدان Mahmoud Zidan,188,1
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,160,2
102806525317449,Delta Landmark,Delta Landmark,159,4
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,146,2
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,142,4
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,Mahmoud Samy,141,2
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,139,2
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,139,2
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,126,1
103086629281243,محمد الشنراوي,محمد الشنراوي,112,2
103315778193642,الصفقة,Kareem Ahmed Abdul Ghani,108,1
108927510969680,الصفحة الرسمية للنائبة د. صبورة السيد,الصفحة الرسمية للنائبة د. صبورة السيد,105,3
