Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,192924,1
197770137236410,日本維新の会,日本維新の会,180060,156
1904070096535109,スマート選挙,株式会社センキョ,117846,27
684161888345926,西日本新聞me,西日本新聞me,114605,50
104931392422072,高島りょうすけ,髙島りょうすけ後援会,72682,2
475681929154100,国連UNHCR協会,国連UNHCR協会,41195,19
109780572031538,洞口さとし,船橋市政と子育て世代の会,33556,3
108971153774431,品川区議会自民党,株式会社マイム,27933,11
117914038333112,自由民主党 大阪府支部連合会,自由民主党大阪府支部連合会,27491,1
103921962501743,こまざき美紀,こまざき美紀,23923,11
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,19803,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,18686,2
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,18051,13
200121530091286,いただきへの、はじまり　富士市,富士市,12844,12
108136530968730,おねがい社長！,These ads ran without a disclaimer,12480,1
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,10554,4
105817000162440,大分県選挙管理委員会,大分県選挙管理委員会,9787,5
113784721685783,チーム北区みらい／東京都北区,Satomi Ichikawa,9686,4
102621342802413,野沢なな＠練馬区議会議員広報,秀輔 小泉,8561,2
103914976352692,選挙ドットコム,イチニ株式会社,8347,2
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,8304,1
2191273960909166,前小山町長　込山正秀後援会,前小山町長　込山正秀後援会,8106,4
853050658125901,マイリノ,These ads ran without a disclaimer,7937,1
100687931838617,工務店ミュージアム,These ads ran without a disclaimer,7897,7
450923665041182,めちゃコミック（めちゃコミ）,These ads ran without a disclaimer,7377,1
102468941548369,宮城県民共済,宮城県民共済,6859,2
107543645456641,辻ともゆき後援会,辻ともゆき後援会,6690,6
195891890545160,株式会社　菅原工務店,These ads ran without a disclaimer,5764,1
205953672945051,沢田なおきを応援する会 ＦＢ支部,沢田なおきを応援する会 ＦＢ支部,5549,1
738107079610782,Yomjom,These ads ran without a disclaimer,5507,4
102452195938490,柴田英樹,柴田英樹,5335,1
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,5025,3
108954555045499,町田てるよし後援会,町田てるよし後援会,4743,1
101240719544967,政経学修会,政経学修会,4162,2
302301300452310,馬場ちから後援会,馬場ちから後援会,3559,2
108228632202066,日本維新の会の「若松尚利」 秋田市の選挙,Naotoshi Wakamatsu,3534,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,3275,2
