Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,SUNO TV,SUNO TV,14162,7
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,4327,3
204305176293161,Alamgir Khan,Alamgir Khan,3515,2
109493084543028,Four Corners with Tarar,NEXT TV,3354,1
1570918639608443,Ch Arshad Warraich,Ch Arshad Warraich,2883,2
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,2833,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2772,2
107703715013954,JTR Media House,JTR Media House,2640,4
120437430938970,Syed Mohammad Kirmani,Syed Mohammad Kirmani,2392,2
133648753466105,Group Development Pakistan,Group Development Pakistan,2088,4
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,2084,2
543755195637715,Mian Aslam,Mian Aslam,2075,2
103238092691017,Muhammad Rafiq,Muhammad Rafiq,2033,1
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,1710,1
977981842265214,Pukaar,Pukaar,1668,3
105805142470997,,These ads ran without a disclaimer,1629,3
145394629423894,K2K,Zohaib Ali,1579,1
114490117055585,,DMH News Special,1450,2
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1172,2
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,1163,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,1027,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,1012,2
111848684746828,Neo Digital,Neo Digital,1011,1
435092019877794,Hazara Quami Mahaz Pakistan - HQM,Hazara Quami Mahaz Pakistan - HQM,980,3
102803095622529,,These ads ran without a disclaimer,971,1
103767962366726,Mehar Tariq Sajjad MPA PP116,Muhammad Umar,947,1
196186547486631,Mahr Mohsin Raza,Mahr Mohsin Raza,946,3
105601235613570,Chaudhary Faisal Ali Bhulla -PTI UK,Chaudhary Faisal Ali Bhulla -PTI UK,889,5
108032181861181,SUNO TV,These ads ran without a disclaimer,828,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,772,1
1259526344064381,Abdul Wasi,Sadaqat Mehmood,743,1
108727162154282,Azhar Iqbal,Azhar Iqbal,637,2
102984572749654,Jamaat e Islami - Fans Page,Imtiaz Ahmad,630,1
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,609,2
101007071249939,Ansir Mehmood Sandhu,Ansir Mehmood Sandhu,591,2
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,584,1
105690462092880,MM News Videos,MM Digital PVT LTD,551,1
331162064082895,Atta Ur Rehman,Asad Iftikhar,540,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,508,2
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,479,1
1641046306134276,Muhammad Arshad Farooq,Muhammad Arshad Farooq,335,1
108876282120706,Qazi Shafiq,Qazi Shafiq,317,1
106119787773985,MEDIA TRIAL,Izhar Hameed Memon,301,1
111244015049287,Facts Check,Irtzaa Khan,300,1
109002920674367,Ali Raza,Ali Raza,275,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,261,1
103605848295012,Royal king Usa pakistan Imran Ch Mpa pp120 tobateksingh,These ads ran without a disclaimer,261,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,246,2
111364884046809,Sargodha Palace,Sargodha Palace,223,1
106429308893380,One Nation,One Nation,218,1
1409726509172388,Changan Pakistan,These ads ran without a disclaimer,207,1
172811916079618,NICH - National Institute Of Child Health,These ads ran without a disclaimer,201,1
108207648466304,مہر شاہ بہرام برال  پی پی93 لالیاں,These ads ran without a disclaimer,190,2
389438921109161,Touseef Abbasi,Touseef Abbasi,181,1
242080882480201,Mian Rizwan Majeed,Mian Rizwan Majeed,≤100,2
255283668478965,,These ads ran without a disclaimer,≤100,1
206108649992341,Sahibzada MIAN ABDUL MALIK-Majan Saien,These ads ran without a disclaimer,≤100,1
723846937724629,Anjum Aqeel Khan,These ads ran without a disclaimer,≤100,1
1864873117163374,Bilal Aslam Bhatti,Bilal Aslam Bhatti,≤100,1
192092260811678,AlCircle Pte Ltd,These ads ran without a disclaimer,≤100,1
100994765608411,INN WORD Revival Now,These ads ran without a disclaimer,≤100,1
101160702224736,White News,White News,≤100,1
112362201725202,The Native Media Pakistan,These ads ran without a disclaimer,≤100,1
106931698352366,Materials MDPI,These ads ran without a disclaimer,≤100,2
102896729338425,Baga1402_03,These ads ran without a disclaimer,≤100,1
108653994819801,CNBM Nigeria,These ads ran without a disclaimer,≤100,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,1
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,≤100,1
105424968951147,Book5281-Reader,These ads ran without a disclaimer,≤100,2
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100,1
393065737944038,Cecilia Del Re,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
107659858802947,Source of_15,These ads ran without a disclaimer,≤100,1
100339112933404,Baga1402_04,These ads ran without a disclaimer,≤100,1
360248874460605,泰國行銷加速器,These ads ran without a disclaimer,≤100,1
297115847031767,Get Deen,These ads ran without a disclaimer,≤100,1
101946474772698,Roshaan Sheikh,These ads ran without a disclaimer,≤100,1
