Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,217287,1
543788999005363,ORIGO,Mediaworks Hungary Zrt.,174107,12
109637397268775,Nyugati Pályán,Splendidea Communications Kft,161477,3
1880809845328535,Dobrev Klára,Demokratikus Koalíció,121932,15
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,116467,9
1534911313439123,Ripost,Ripost,110642,8
248172631940,Mandiner,Mediaworks Hungary Zrt.,99331,10
187280168720178,NE HAGYD,International Organization for Migration (IOM) Hungary,92291,19
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,75320,8
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,67730,8
178362315106,European Parliament,European Parliament,67321,11
191461774219575,hirado.hu,hirado.hu,66247,22
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,57655,12
2123879007657024,Momentum Eger,Momentum Mozgalom,41258,4
594088897289853,Alapjogokért Központ,Alapjogokért Központ,39654,20
264517713636590,PestiSracok.hu,PestiSrácok.hu,35905,7
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara,34751,3
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,26892,6
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,25119,14
614294538753164,Dunántúli Regionális Vízmű Zrt. hivatalos oldala,Dunántúli Regionális Vízmű Zrt.,24504,9
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,24497,4
294815374340858,Donáth Anna,Donáth Anna - Momentum,23638,1
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,23192,5
537817739693723,Brain Bar,Brain Bar,22547,10
451844608304228,Metropol,Metropol,22006,7
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,20812,6
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,19773,8
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,18868,5
592204747588011,Momentum Mozgalom,Momentum Mozgalom,17895,2
431912934327201,Lőcsei Lajos,Momentum Mozgalom,17664,1
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,17341,1
100299381703981,Ps TV,PestiSrácok.hu,16978,2
76748198685,Budapest Pride,Budapest Pride,16047,10
193702058028595,Lázár János,Lázár János hivatalos oldala,15622,3
408924035951553,Körforrás,Körforrás,15592,46
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,14958,2
108346693873484,Győrffy Balázs,Balazs Gyorffy,14834,3
131283758531,HVG,HVG Kiadó ZRt.,14354,6
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,13512,4
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,13424,7
788960034452071,Potápi Árpád János,Potápi Árpád János,13242,1
104416498264707,Jánosi Zoltán,Momentum Mozgalom,13171,2
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,12524,7
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,11952,9
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,11949,1
221761091331222,Danube Institute,Danube Institute,11515,13
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,11459,1
262210841133463,Momentum Székesfehérvár,Momentum Mozgalom,10841,1
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,10826,5
108248022589754,Bosch Magyarország,Bosch Magyarország,10819,8
135889536506991,Design Terminal,Design Terminal Nonprofit Kft.,10810,5
103607814480517,Kovács Alex Gábor,Kovács Alex Gábor,10618,4
193640214178356,Gyopáros Alpár,Gyopáros Alpár,10339,7
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,9411,63
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,9197,3
92932085233,TASZ,TASZ,8887,3
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,8414,10
2309737912651039,Péterffy Attila,Péterffy Attila,8248,1
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,7995,12
386132578063762,Balaicz Zoltán,Balaicz Zoltán,7636,4
1215492498464496,Angyal Károly,Angyal Károly Tibor,7387,5
415653125518050,Hajnal Miklós,Momentum Mozgalom,7372,2
345496092135627,Hír TV,Mediaworks Hungary Zrt.,6996,2
128573907819549,Fekete-Győr András,Momentum Mozgalom,6693,2
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,6559,2
102426795954406,Nobilis Márton,Nobilis Márton,6551,9
142116653162328,Márki-Zay Péter,Márki-Zay Péter,6524,13
105129068891221,Frisshirek.hu,Genesis Médiacsoport Kft.,6515,4
510078013063912,Rózsa László Péter,Rózsa László Péter,6224,5
109400335280737,Dóka Milán,Milán Dóka,6087,2
206829842043,Rétvári Bence,Rétvári Bence,6066,8
851784814892644,Simicskó István,KDNP frakció,5844,2
618962048554434,Havasi Gábor,Momentum Mozgalom,5766,1
102528011823081,Száraz Zoltán • Momentum,Momentum Mozgalom,5738,1
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",5703,1
623719727672871,Nestlé,Nestlé Hungária Kft.,5673,1
430246420380967,Mirkóczki Ádám,Mirkóczki Ádám,5506,1
2552532618151148,Újpesti Hírek,Újpesti Hírek,5460,1
103911652142849,Lados Tamás,Momentum Mozgalom,5435,2
211156277497,WWF Hungary,WWF Hungary,5403,15
100241004684178,Balázs Endre - Momentum,Momentum Mozgalom,5312,2
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,5285,2
1237616006358749,Kékes Online,Kékes Online,5039,8
101897961290159,Momentum XVIII. kerület,Momentum Mozgalom,4798,3
102216681857791,Xiaomi Magyarország,These ads ran without a disclaimer,4792,1
105774734948091,Hungarian Conservative,Hungarian Conservative,4746,9
112872578409409,Momentum Paks,Momentum Mozgalom,4705,1
1215492498464496,Angyal Károly,LMP - Magyarország Zöld Pártja,4563,4
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,4491,2
332335697435625,Zsikó Zoltán,Zoltán Zsikó,4441,2
222720184518334,Font Sándor,Font Sándor,4425,7
107497294070998,Terézváros,Budapest Főváros VI. kerület Terézváros Önkormányzata,4421,1
1983509825309480,Tóth Endre,Momentum Mozgalom,4378,2
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,4335,2
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,4325,1
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,4263,1
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,4263,2
112677144392091,Dr. Pajtók Gábor,FIDESZ,4029,3
113375923695023,Fidesz Budapest,Fidesz Budapest,3933,5
282290595766672,Hidegkuti Szabolcs,Momentum Mozgalom,3924,1
110528170650337,Csokonai15,Csokonai Nonprofit Kft.,3816,1
125953004085398,Kemma.hu,Kemma.hu,3789,1
140640289378483,Michl József,Michl József Imre,3749,3
320701218553533,Alternatíva Párt,Alternatíva párt,3663,3
102474542009609,Megafilm,MEGA FILM Kft.,3660,1
545872002109034,Matkovich Ilona,Matkovich Ilona Zsuzsanna,3648,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,3643,1
244669668913278,Ökopolisz Alapítvány,Ökopolisz Alapítvány,3622,1
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,3621,1
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,3602,1
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,3592,2
102877499117068,Pálfalvi Milán Nézőpontja,Nézőpont,3564,1
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,3559,8
116905388345518,veol.hu,Mediaworks Hungary Zrt.,3556,1
103478164920832,Rubicon Intézet,Rubicon Intézet,3522,11
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,3519,1
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,3515,1
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,3499,1
320986996098,zaol.hu,Mediaworks Hungary Zrt.,3493,1
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,3492,1
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,3457,1
270300439972751,Szemlélek,Szemlélek Alapítvány,3455,3
147633001941737,kisalfold.hu,kisalfold.hu,3450,1
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,3443,3
85568463466,Mérce,Mérce,3383,16
326763130286,Borsod Online,Mediaworks Hungary Zrt.,3381,1
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,Eötvös Károly Közpolitikai Intézet,3373,4
122922027734811,feol.hu,Mediaworks Hungary Zrt.,3372,1
177477379482620,MKKP BP XII. kerület,Magyar Kétfarkú Kutya Párt,3326,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,3292,1
1627127484170228,NHC24,Mediaworks Hungary Zrt.,3246,1
129255963785124,Heol.hu,Heol.hu,3215,1
506244332746545,TEOL.hu,TEOL.hu,3165,1
111861546845910,Fidesz I. kerület,Fidesz,3111,2
113043410066839,Momentum Zala,Momentum Mozgalom,3088,3
286146221590937,Direkt36,Direkt36,3080,1
319848491555131,Dr. Varga-Damm Andrea,Varga-Damm Andrea,3056,1
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,3019,3
109983377136210,Polgári Magyarországért Alapítvány,Polgári Magyarországért Alapítvány,3010,1
1595121247382392,DK Nyíregyháza,\tDemokratikus Koalíció,2996,1
197203437879379,Szaniszló Sándor,Szaniszló Sándor,2941,2
876772425797119,Hölvényi György,Hölvényi György,2929,1
1786913124951020,Mráz Ágoston Nézőpontja,Nézőpont Intézet,2906,3
461099763986577,Szabó Szabolcs,Szabó Szabolcs,2887,1
801555379989101,IDBC Creative Solutions,Barta Ákos,2823,1
1232913973409781,Provident Pénzügyi Zrt.,These ads ran without a disclaimer,2796,1
1405665623004645,"Földi László, országgyűlési képviselő","Földi László, országgyűlési képviselő",2756,2
106072821290123,"Rigó Balázs, alpolgármester - Tatáért",Rigó Balázs,2690,4
1003381886396194,Zsuffa Tünde,These ads ran without a disclaimer,2690,3
694941900537141,Ágh Péter,Fidesz,2651,3
278992483155,Tordai Bence,Párbeszéd Magyarországért,2638,2
823788047675556,Call of War,These ads ran without a disclaimer,2597,1
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,2492,4
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,2386,7
186937904681332,Szabó Rebeka,Párbeszéd Magyarországért Párt,2330,1
141169136438903,Manninger Jenő,Manninger Jenő Keszthely Város Polgármestere,2307,1
162344823835042,atlatszo.hu,atlatszo.hu,2290,2
130506683673635,LMP 15. kerület,LMP - Magyarország Zöld Pártja,2288,1
100437945297266,Momentum Törökbálint,Momentum Mozgalom,2276,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2272,3
527351247377965,European Committee of the Regions,European Committee of the Regions,2272,1
445067412712417,Dr. Molnár Krisztián,Molnár Krisztián,2270,3
164318023607975,LMP Újpest,LMP - Magyarország Zöld Pártja,2235,1
611728525606243,CIB Bank,CIB Bank Zrt.,2222,1
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,2180,1
229919737190021,Horváth István,Horváth István,2008,1
243470906428319,Juhász Hajnalka,Juhász Hajnalka,1994,1
473556426002468,Fogászat Relaxációban,Relax dental center,1970,1
209438606076,Emberség Erejével,Emberség Erejével Alapítvány,1948,1
116609705085092,BP18,BP18,1903,1
100241004684178,Balázs Endre - Momentum,Balázs Endre,1833,1
100221074822970,Csizmadia Péter,Dr. Csizmadia Péter,1799,1
106920862700810,JCC Budapest - Bálint Ház,Bálint Zsidó Közösségi Ház Alapítvány,1769,2
344967909393503,Nagy Bálint,Fidesz,1747,2
1059773170712510,Őri László,Dr. Őri László Szabolcs,1686,1
103581448930725,Szeretlek Csongrád-Csanád,Genesis Médiacsoport Kft.,1669,1
1869511526651884,Zsigmond Barna Pál,Fidesz,1627,5
190624800967882,NANE Egyesület,NANE Egyesület,1618,2
121473185203592,MKKP Békés megye,Magyar Kétfarkú Kutya Párt,1544,3
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,1521,2
359269784484552,Momentum Vác,Momentum Mozgalom,1514,1
