Location name,Amount spent (EUR)
Harju County,3436
Hiiu County,≤100
Ida-Viru County,296
Järva County,145
Jõgeva County,129
Lääne County,139
Lääne-Viru County,247
Pärnu County,317
Põlva County,114
Rapla County,167
Saare County,173
Tartu County,1054
Unknown,≤100
Valga County,108
Viljandi County,149
Võru County,175
