Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,146180,18
1904070096535109,スマート選挙,株式会社センキョ,39168,5
208661552479830,日本財団,Shigeru Fujita,36839,8
684161888345926,西日本新聞me,西日本新聞me,28962,16
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20618,14
298060150283457,大分県日出町,帆足吉美,18950,27
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,13086,2
102468941548369,宮城県民共済,宮城県民共済,6562,3
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,5771,2
102123262349398,県知事トークキャラバン事務局,面木 洋一,4872,1
256504371891671,the-issues.jp,株式会社issues,4051,47
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,3948,1
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,2927,1
459101354119592,石巻金華鯖ずし”華ずし”,Tsubasa Itabashi,2898,1
103921962501743,こまざき美紀,こまざき美紀,2397,2
200121530091286,いただきへの、はじまり　富士市,富士市,1958,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1463,9
881025135256351,Japan In-depth,Japan In-depth,1242,5
676655469036670,松下政経塾,松下政経塾,903,2
146709162183685,くすのき　りえこ,藤川忠彦,742,1
168869767018564,白石洋一よういち,Yoichi Shiraishi,716,1
489557227903715,伊藤ゆう- 都議会議員／目黒区,伊藤悠,673,1
1410243545774903,一般社団法人日本wpa,Ogawa Yuzo,499,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,490,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,396,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,386,1
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,366,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,345,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,323,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,305,1
204862942932993,Nikkei Asia,These ads ran without a disclaimer,273,2
175694192452557,週刊ダイヤモンド,These ads ran without a disclaimer,249,1
191859041470343,Onepair - ワンペア,These ads ran without a disclaimer,249,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,184,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,167,2
163897240844320,高木信明＠葛飾区議会危機管理対策委員長,高木 信明,145,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,106,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
750731415621118,Remote Sensing MDPI,These ads ran without a disclaimer,≤100,3
289357469540221,Sustainability Solutions Exchange,These ads ran without a disclaimer,≤100,1
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100,1
108979982026516,Mariya Dykalo-Burton,These ads ran without a disclaimer,≤100,1
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100,1
654988707867408,Empregos no japão itiban,These ads ran without a disclaimer,≤100,1
109490318648356,JMSE MDPI,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,3
105741532048451,Fluffy Worldwide,These ads ran without a disclaimer,≤100,1
1559615584368534,TAIHEN,These ads ran without a disclaimer,≤100,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
