Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,11881,11
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11138,404
301774903545521,Brasil Paralelo,Brasil Paralelo,9490,66
109770755848061,Suzano,Suzano SA,8143,10
130458937054870,Governo do Estado do Paraná,Governo do Estado do Paraná,4972,4
159103797542,Greenpeace Brasil,Greenpeace Brasil,4774,173
333720355130,Petrobras,Petrobras,4436,39
286861344662855,Stella Artois,Ambev,4324,5
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,4310,43
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,3718,42
142183709175200,Sou Concurseiro e Vou Passar,SOUZA E SILVA - TREINAMENTOS LTDA ME,3351,6
54779960819,United Nations,United Nations with Facebook Ad Credits,3204,9
198849783539777,Buscofem,Buscofem,3188,3
171169022896525,Guaraná Antarctica,Ambev,3071,1
113165042099382,Brasil 61,Brasil 61,2947,55
101189854802059,Revista Oeste,Revista Oeste,2886,13
465235726843103,Ambev,Ambev,2387,2
131844590198876,Prefeitura de Porto Alegre,Prefeitura de Porto Alegre,2332,32
263563620333111,Eduardo Braga,Carlos Braga,1999,4
237861112973880,FRB - Fundação Republicana Brasileira,Fundação Republicana Brasileira,1695,3
105527742878890,Prefeitura do Recife,Prefeitura do Recife,1578,18
106869981440689,Brasil Certo,BRASIL CERTO,1515,15
843985505628610,Órigo Energia,Órigo Energia,1496,5
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1487,116
330379553673497,Oxfam Brasil,Oxfam Brasil,1429,158
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,1342,22
169264993128249,Prefeitura de Fortaleza,Outcome Digital Strategy,1010,3
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,865,7
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,847,23
615600128536767,Prefeitura de Sobral,Outcome Digital Strategy,809,5
145247469014742,Prefeitura do Rio de Janeiro,PREFEITURA DA CIDADE DO RIO DE JANEIRO - PCRJ,767,17
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,710,8
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,689,103
100106159009340,Marcelo Messias,MARCELO MESSIAS,675,2
104738421003389,InvestNews BR,Easynvest,652,16
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,571,6
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,537,5
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,528,62
251235795032635,Itamar Borges,Itamar Borges,516,7
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,502,27
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,490,16
7970426802,WWF-Brasil,WWF-Brasil,473,39
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,459,111
258088921369,TOTVS,TOTVS,456,6
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,433,59
415041521941449,Brasil Notícias,Fabiana Meireles,419,47
496008350470704,Prefeitura de Ubá,Prefeitura de Ubá,412,3
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,399,2
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,397,14
1555937724629128,Comitê Guandu - RJ,Comite Guandu RJ,395,13
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,389,7
107809564197704,Cetur - Conselho Empresarial de Turismo da CNC,"CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",387,53
169743843175117,Bruno Ganem SP,Bruno Ganem,385,3
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,382,2
373178502706775,Colégio Marista Rosário,Colégio Marista Rosário,363,41
732409146790155,FMC Agrícola,These ads ran without a disclaimer,348,1
109106954344804,EJA Brasil EAD,These ads ran without a disclaimer,321,16
2323904661180742,All Out Brasil,All Out,295,5
239977579362882,Blue3,Blue3 Investimentos,290,6
359119967506808,Colégio Marista João Paulo II,Colégio Marista João Paulo II,284,32
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,270,18
454363287967300,Elvis Cezar,Governo360,265,19
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,263,2
2209636419286152,Elismar Prado,Elismar Prado,262,1
1823290424577861,Felipe Camarão,Felipe Costa Camarão,255,3
106396941021,O Eco,O Eco,250,16
110225312350543,Nova Escola,Associação Nova Escola,239,4
263199020531986,JOTA,JOTA,238,6
363464780341639,Prefeitura de Blumenau,Prefeitura de Blumenau,237,6
196791070788913,Robson Zanetti Advogado,Robson Zanetti,234,47
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,233,19
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,231,4
104498669210628,Gustavo Rodrigenes,Assinatura Direito,229,10
106095141435795,Prefeitura de Manhuaçu,Prefeitura Municipal de Manhuaçu,219,3
900902489956300,Zezinho Sobral,José macedo sobral,212,2
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,210,42
481166311940473,Prefeitura de Eunápolis,Prefeitura Municipal de Eunápolis,199,4
409540602424777,Luciano Ducci,LUCIANO DUCCI,198,2
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",193,21
151756254136,Enel Brasil,Enel Brasil,192,1
780458271981477,Prefeitura de Gravataí,AD3Plus,191,6
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,180,2
163893463708223,Marcelo Vitorino,IDP,177,12
348704312899125,foconofato,FOCO NO FATO,175,17
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,175,1
472097156139269,Prefeitura de Salvador,These ads ran without a disclaimer,174,1
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,173,2
109118887469889,Tarcisio Carvalho,Tarcisio Moreira De Carvalho,173,7
102809325164881,Um Só Planeta,Editora Globo,172,3
271242366375666,Edson Giriboni,Edson Giriboni,170,3
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,169,4
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,168,3
194918207213417,IMP Concursos,IMP Concursos,166,2
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,165,31
270534889645562,Prefeitura de Extrema,Prefeitura Municipal de Extrema,163,13
143803862450980,Célio Studart,Célio Studart Barbosa,159,4
1737308239666824,Janad Valcari,Janad Marques De Freitas Valcari,154,15
102275945221840,Portal Tucumã,Portal Tucumã,154,241
1188994537783502,Tribunal Regional Eleitoral de São Paulo,Tribunal Regional Eleitoral de São Paulo,152,5
170166996524709,Orlando Morando,Orlando Morando Junior,148,8
103356970098314,Geleia Protetor,Vlademir Galdino,148,1
301774903545521,Brasil Paralelo,These ads ran without a disclaimer,148,3
102371016084907,Festival Em Canto,Instituto Rosa dos Ventos,148,1
448928461819807,Matheus Mafepi,Matheus Mafepi,147,4
554540954593203,Raízen,These ads ran without a disclaimer,146,3
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,144,19
821703454511378,Dra. Sandra Tadeu,Sandra Regina Carbone Tadeu Mudalen,142,4
109785372399873,IAB - Instituto dos Advogados Brasileiros,Instituto dos Advogados Brasileiros,140,2
365261416833783,SOMAR - Grupo Educacional,Edilson Luis Carneiro Baggio,136,9
214148498625473,João Vítor Xavier,João Vítor Xavier,136,2
656965247684115,Zequinha Marinho,Zequinha Marinho,136,5
765667336867771,Talíria Petrone,Talíria Petrone Soares,133,7
425215080864180,Pfizer Brasil,Pfizer,132,2
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,131,8
380752075612906,Deputado Cezar,Antonio da Rocha Marmo Cezar,130,8
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,129,3
107318201742773,Gerador de Votos,Carlos Bomfim,125,14
485038291601083,Colégio Marista Ipanema,Colégio Marista Ipanema,125,28
441602952530407,Colégio Marista Assunção,Colégio Marista Assunção,124,29
403911956313694,Colégio Marista São Luís - RS,Colégio Marista São Luís,123,19
760723213973971,Mapa Educação,Mapa Educação,123,22
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,122,3
1528518104055044,Dr Daniel Santos,Dr. Daniel Santos,121,20
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,121,12
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,121,4
102125465283088,DONATO,Lincoln Nunes,120,1
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,120,2
518015004918179,Professor Júnior Geo,José Luiz Pereira Junior,117,4
1992574160968663,Ekoa Educação,These ads ran without a disclaimer,116,13
106833412259357,Gstic.rio,Gstic.rio,115,2
228301373863551,Agência Pública,Agência Pública,115,4
490602331026753,Franco Cartafina,Franco Cartafina,114,3
1073772202658318,Janaína Lima,Janaina Carla De Lima Pascalichio,114,4
101472396014942,"Você Sabia, sobre isso ?",These ads ran without a disclaimer,112,6
158429414269490,Eduardo do Blog,Eduardo Ferreira De Oliveira,112,2
889636981377556,Colégio Marista Santo Antônio,Colégio Marista Santo Antônio,109,29
1678605519056745,Rodrigo Goulart,Rodrigo Goulart,108,2
1428132084066329,Prefeitura de Prudentópolis,Prefeitura de Prudentópolis,108,1
235310816484046,Prefeitura de Araras,Prefeitura de Araras,107,3
