Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),48486,129
217517810298674,地方政治觀察家,皮爾森數據,44215,107
100489613340306,Samsung,Samsung,36144,3
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,27647,21
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,21751,135
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,21336,13
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,16986,2
693907914395620,良杯製所 Oolab,良杯製所 Oolab,14466,7
106801464127093,目目非營利 MUVE NPO,目目非營利,12013,19
690872861052082,呱吉,呱吉,7282,6
152472278103133,賴清德,賴清德,7096,4
286487218798,遠見雜誌,遠見雜誌,6818,7
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,5511,2
211730475524462,大陸委員會,大陸委員會,4869,10
405240086317285,教育部,教育部,4797,1
177161918975981,基督教芥菜種會,基督教芥菜種會,4337,31
183546618352366,聲音訓練專家-周震宇,These ads ran without a disclaimer,4032,2
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,3986,20
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,3733,2
142816435924517,DBS 星展銀行,DBS 星展銀行,3455,30
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,3012,38
219315794887869,聯合報,聯合報股份有限公司,2983,28
246517878713911,劉家昌,劉家昌工作室,2808,1
390569611008641,願景工程 Vision Project,願景工程基金會,2747,42
291116504367985,張秀華,張秀華,2648,2
235679595900,民視新聞,民視新聞,2623,6
104118131540086,湯德章紀念協會,湯德章紀念協會,2545,20
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2451,5
1670897169695096,PackAge+ 配客嘉,配客嘉股份有限公司,2374,6
113115841660729,廖偉翔,廖偉翔,2169,4
2049728081906577,自由時報財經頻道,自由時報財經頻道,2117,1
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,2038,2
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,1944,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1940,23
401843085061,台電電力粉絲團,台電,1929,1
1629474157289221,小牛頓,小牛頓科學教育有限公司,1869,11
101004738834938,China Development Financial 中華開發金控,These ads ran without a disclaimer,1797,5
1833187540297220,牛煦庭,牛煦庭,1775,2
1587628301470657,林沛祥,林沛祥,1733,6
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1659,34
587400394604351,醫療財團法人南迴基金會,醫療財團法人南迴基金會,1575,2
171759036215066,創世紀不動產教育訓練中心,創世紀不動產教育訓練中心,1514,13
2142074882525226,張智倫,張智倫,1510,3
101297205721630,邱若華,邱若華,1489,4
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1477,2
1466476516978500,花現彰化-彰化縣政府新聞處,花現彰化-彰化縣政府新聞處,1442,3
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,1398,1
276861822357066,高金素梅(吉娃斯．阿麗),高金素梅(吉娃斯．阿麗),1387,3
108993005534056,台灣的選擇,台灣的選擇,1358,3
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1346,4
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,1316,5
109181965386223,花蓮囝仔 李振瑋,花蓮囝仔 李振瑋,1188,1
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1169,4
368397373312842,游顥,游顥,1136,2
317996258579415,黃家齊,黃家齊,1089,2
189061482332,張嘉郡,張嘉郡,1084,2
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),985,8
1920645851573536,未來城市FutureCity,天下雜誌,950,3
102349155636185,台灣淨零排放協會 Taiwan Net Zero Emissions Association,台灣淨零排放協會 Taiwan Net Zero Emissions Association,940,1
132666307449531,溏風報傳媒,fongnews.net,935,1
739049559498402,元氣網,udn.com,887,5
348041748583495,櫻花,台灣櫻花股份有限公司,853,7
188358792124,聯經出版,聯經出版,824,10
1448047902111768,顏寬恒,顏寬恒,810,2
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,768,3
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏東縣議員,762,1
107478432346054,郭台銘+1,郭台銘+1,728,8
335544036485779,經濟部,經濟部,705,1
104624290080479,張育美,張育美,687,3
104517709143455,非綠大初選,非綠大初選,668,2
791870507594526,利樂創新界,利樂創新界,663,10
324041984468908,立志中學,立志中學,661,2
158025223269,今周刊,今周刊,645,5
111325618381311,北斗鎮長候選人 顏宏霖,北斗鎮長候選人 顏宏霖,605,4
262531920494874,財團法人金融消費評議中心,財團法人金融消費評議中心,595,3
198019486347,經理人月刊MANAGERtoday,These ads ran without a disclaimer,592,1
1711036042538363,時代力量宜蘭黨部,時代力量宜蘭黨部,536,2
449156429152075,麻吉理財顧問公司,麻吉理財顧問公司,505,1
421012774602043,KEEP WALKING 夢想資助計畫,These ads ran without a disclaimer,501,1
187895274746278,台南大叔的吃喝玩樂,台南大叔的吃喝玩樂,500,1
239512030682497,第一手星聞,民視新聞,496,2
424236148120927,百達君品,These ads ran without a disclaimer,487,1
102271552135961,白喬茵,白喬茵,481,1
102943834507641,立法委員 陳椒華,時代力量立委陳椒華,480,1
2430390413849261,奕綸有限公司,京昀,478,1
701317096548097,許展維,許展維,475,2
1787630811500182,臺中市政府交通局,臺中市政府交通局,471,1
103919981024103,陳以信,陳以信,461,3
1025786357451330,"范雲  FAN, Yun","范雲  FAN, Yun",455,1
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,436,1
175549807657,台達基金會,台達基金會,427,6
170671044596,天主教善牧基金會,天主教善牧基金會,415,7
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,410,4
226660410787355,民視體育新聞,民視新聞,404,2
679518422104905,民視全球新聞,民視新聞,394,3
100567776430298,何皓元 律師-前檢察官,何皓元,343,4
218662974825481,王惠美,王惠美,338,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),財團法人台灣永續能源研究基金會,337,4
1232239783459957,ICDI  國際氣候發展智庫 International Climate Development Institute,國際氣候發展智庫,336,1
436202956432960,Technews 科技新報,Technews 科技新報,329,1
124607270893138,三民補習班（三民輔考）,These ads ran without a disclaimer,309,1
113825481574510,郭倍宏 - 起造大高雄,郭倍宏 - 起造大高雄,307,3
1621835121361449,陳超明-阿明哥粉絲團,陳超明-阿明哥粉絲團,297,2
103819492677221,Estrade 日商惠壽不動產,These ads ran without a disclaimer,296,1
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,295,2
796994720374176,鳴人堂,鳴人堂,291,1
154631861234059,吳秉叡,吳秉叡,285,1
105763467865696,台灣資訊環境研究中心 IORG,台灣資訊環境研究中心 IORG,282,1
129452013855801,RITE,RITE,277,1
148513668543221,地球公民基金會,地球公民基金會,265,6
120869137965597,SEMI 國際半導體產業協會,SEMI 國際半導體產業協會,263,3
119884934771336,全民大劇團,These ads ran without a disclaimer,263,1
116136048144770,下一代學生行人路權聯盟,下一代學生行人路權聯盟,258,1
259512084446867,洪孟楷,洪孟楷,257,2
1666902633528033,桃園市政府青年事務局,桃園市政府青年事務局,241,2
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,239,4
375176372888863,桃園電子報,桃園電子報,221,1
103813459295711,平行政府,平行政府,218,1
165533803086,魏嘉賢,魏嘉賢,210,2
1407916306098645,國際青年商會 中華民國總會,國際青年商會 中華民國總會,207,1
109358201564879,反廢死Q&A,反廢死Q&A,206,1
478331292502896,台中市北屯社區大學,These ads ran without a disclaimer,199,1
102935461661319,星鴻社會住宅 / 六都租屋補助 / 包租代管 / 專業諮詢,星鴻社會住宅 / 六都租屋補助 / 包租代管 / 專業諮詢,196,14
106118168971467,債務人權益協會 扣薪 協商 更生 清算,債務人權益協會 扣薪 協商 更生 清算,191,1
121504021252255,台灣金融研訓院,台灣金融研訓院,189,1
