Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
12860228293,Politiken,Politiken,11809,34
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,6413,35
65929129383,Røde Kors,Røde Kors,5803,43
26458152911,SOS Børnebyerne,SOS Børnebyerne,3122,25
399210657232918,PlanBørnefonden,PlanBørnefonden,3021,20
110321008383861,Red Barnets landsindsamling,Red Barnet,2836,134
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,2656,1
55365680705,Greenpeace Danmark,Greenpeace Danmark,2097,23
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),1962,2
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,1944,10
12787473132,Berlingske,Berlingske,1940,29
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1910,28
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,1823,6
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1668,38
110074700906511,Metin Lindved Aydin - Radikale Venstre,Metin Lindved Aydin,1654,2
437410226312057,Københavns Kommune,Københavns Kommune,1497,9
121570596369,CARE Danmark,CARE i Danmark,1481,15
867877683280051,Weekendavisen,Weekendavisen,1476,24
1029970060346902,EWII,EWII A/S,1468,1
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1442,14
22030968736,Anima,Anima,1387,2
304554445813,Videncentret Bolius,Videncentret Bolius,1372,13
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,1332,2
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,1156,3
126543540781090,Ældre Sagen,Ældre Sagen,1074,14
405892706501089,Med Israel for fred - MIFF Danmark,MIFF (Med Israel for fred),1028,2
748887235210811,Obton Forvaltning A/S,Obton A/S,966,7
102154048301476,Lederstof.dk,Lederne,904,24
133707013355759,Danner,Danner,857,1
304554445813,Videncentret Bolius,Bolius,767,3
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,745,6
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,735,8
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,727,8
130388840342741,Danske Bank,Danske Bank,724,5
250994288337708,Sex og Samfund,Sex og Samfund,707,4
708245239243699,Dansk Beton,Dansk Beton,685,5
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,684,5
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,657,3
246977185497434,Plastic Change,Plastic Change,634,29
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,611,1
107898832590939,European Commission,European Commission,596,4
182121298931589,Odense Kommune,Odense Kommune,529,4
167891603415958,Lederne,Lederne,522,14
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,520,17
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",505,2
145392175531068,JydskeVestkysten,JydskeVestkysten,489,2
287306323369,Børnecancerfonden,Børnecancerfonden,475,2
66328502645,Dagbladet Information,Dagbladet Information,468,1
852608988134698,Tikko,Tikko,462,4
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,461,15
110560691837684,SolCompagniet,SolCompagniet,461,1
105511328705392,HØRT,Børns Vilkår,455,5
1704424023182897,Politiken Historie,Politiken Historie,411,14
200480966638039,Supremacy 1914,These ads ran without a disclaimer,372,3
59143726810,Psykiatrifonden,Psykiatrifonden,317,10
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,311,16
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,311,8
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,302,3
305932686202047,Caritas Danmark,Caritas Danmark,293,1
12390252419,Region Nordjylland,Region Nordjylland,287,2
299880716702992,KIU - Patientforeningen Kræft i underlivet,KIU - Patientforeningen Kræft i underlivet,276,2
224187210962818,FynBus,FynBus,263,1
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,244,1
1246666085407861,Karsten Hønge,SF,232,1
246097715413231,Alkohol & Samfund,Alkohol & Samfund,232,9
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,230,2
657491824390744,Spring Copenhagen,Spring Copenhagen,221,10
1396986243876509,Anders Kronborg,Anders Kronborg,220,2
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,217,1
109440254274204,Sara Darling Jørgensen,SF,215,2
108273171366317,Moderaterne,Moderaterne,207,1
494902077334290,Tuborgfondet,Tuborgfondet,205,6
167887506877,AIDS-Fondet,AIDS-Fondet,196,1
323150831629817,𝙼𝚘𝚛𝚝𝚎𝚗 𝚁𝚘𝚌𝚔𝚏𝚘𝚛𝚍 𝚁𝚊𝚟𝚗,These ads ran without a disclaimer,185,1
1684646181850363,TjekDet,TjekDet,183,1
147547541961576,Council of the European Union,Council of the European Union,171,2
111561545539837,Krigsmuseet,Krigsmuseet,171,3
363339517015011,Aabenraa Kommune,Aabenraa Kommune,170,1
645454495955240,Madmødet,Jan Michelsen,164,15
100825692030878,Sadek Al-Amood,Socialistisk Folkeparti,164,1
2079502855459920,Charlotte Broman Mølbæk,SF,162,1
1450750935146684,Asger Christensen i EU,Christensen Asger Bank Møller,151,1
186645960378,Danwatch,Danwatch,146,6
72672361910,Børns Vilkår,Børns Vilkår,136,9
336333896418452,Assens Kommune,Assens Kommune,134,4
67571270393,Red Barnet,Red Barnet,131,3
1446381202351408,Føljeton,Føljeton,120,1
128700897207990,Europa-Parlamentet i Danmark,Europa-Parlamentet i Danmark,116,2
