Location name,Amount spent (BRL)
Acre (state),373
Alagoas,1705
Amapá,398
Amazonas,5417
Bahia,6381
Ceará,6287
Espírito Santo,3370
Federal District,2814
Goiás,5791
Maranhão,2723
Mato Grosso,3090
Mato Grosso do Sul,2285
Minas Gerais,18278
Paraná,7942
Paraíba,1932
Pará,4738
Pernambuco,5993
Piauí,1352
Rio Grande do Norte,2017
Rio Grande do Sul,12101
Rio de Janeiro (state),14531
Rondônia,1133
Roraima,479
Santa Catarina,6565
Sergipe,1591
São Paulo (state),35868
Tocantins,1003
Unknown,≤100
