Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,21354,21
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,14439,45
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11082,256
301774903545521,Brasil Paralelo,Brasil Paralelo,7228,13
104073419103062,Confia no Brasil,ASSOCIAÇÃO COMUNICAÇÃO EM REDE,6174,10
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,6166,68
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,5081,4
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,3554,4
109770755848061,Suzano,Suzano SA,3279,12
128802790469337,Todos Pela Educação,Todos Pela Educação,3061,5
101189854802059,Revista Oeste,Revista Oeste,2916,15
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,2559,76
159103797542,Greenpeace Brasil,Greenpeace Brasil,2526,137
333720355130,Petrobras,Petrobras,2476,29
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,2360,1
224950980894382,Fred Costa,Frederico Borges Da Costa,1961,14
151756254136,Enel Brasil,Enel Brasil,1802,3
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,1721,10
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,1397,145
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1329,10
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,1134,4
197587446941661,Valor Econômico,Editora Globo,1067,21
474433389575429,Dr José Fernandes Vilas,These ads ran without a disclaimer,965,1
157982450937286,Senador Carlos Viana,Carlos Alberto Dias Viana,917,8
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,796,8
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,778,3
751187041558643,Requião Filho,Maurício Requião,750,8
268442489924536,Desenvolve SP,Desenvolve SP,738,24
104738421003389,InvestNews BR,Easynvest,714,22
115230991849922,O Globo,Editora Globo,688,6
192381083777,Hyundai Worldwide,These ads ran without a disclaimer,678,1
172444996112900,Fundo Brasil,Fundo Brasil,663,101
157912844276400,Governo da Bahia,SECRETARIA DE COMUNICACAO SOCIAL - SECOM,650,6
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,636,121
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,634,51
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,618,6
224777780881144,Visão Mundial,Visão Mundial,618,32
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,597,2
520803328039440,Recicla Sampa,Eco Urbis e Loga,564,50
193185607843864,Weliton Prado,Weliton Prado,561,2
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,550,31
197698930267127,Alana,Instituto Alana,522,29
515514761825666,Prefeitura de Curitiba,Prefeitura Municipal de Curitiba,519,12
105527742878890,Prefeitura do Recife,Prefeitura do Recife,485,8
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,469,52
851328134910897,Deltan Dallagnol,Deltan Martinazzo Dallagnol,465,5
139640876082234,Pés Sem Dor,These ads ran without a disclaimer,464,17
193640871262,CLAUDIA Online,Kauira Grillo,463,4
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",460,6
330379553673497,Oxfam Brasil,Oxfam Brasil,460,126
180562885329138,g1 - O Portal de Notícias da globo,These ads ran without a disclaimer,425,3
103356970098314,Geleia Protetor,Vlademir Galdino,421,4
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",400,12
1598829670166145,Capitão Contar,Renan Barbosa Contar,353,7
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,332,56
110225312350543,Nova Escola,Associação Nova Escola,330,9
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,330,2
737219703041909,Pedro Lucas Fernandes,Pedro Lucas Fernandes,328,4
101653448552051,Prefeitura de Senhor do Bonfim,Prefeitura de Senhor do Bonfim,315,7
112928763827734,Somos Broto,These ads ran without a disclaimer,313,1
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,310,61
