Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,2763,35
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,2345,4
550280998481446,Rasha Kelej,Rasha Kelej,1865,16
233349383356169,القاهرة والناس,These ads ran without a disclaimer,1239,1
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,1091,6
591352604646053,جائزة مصر للتميز الحكومي - Egypt Government Excellence Award,جائزة مصر للتميز الحكومي - Egypt Government Excellence Award,1047,2
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,727,5
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,715,4
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,447,2
586768434680803,جمعية صناع الحياة,جمعية صناع الحياة,317,2
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,289,7
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,279,3
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,274,3
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,262,5
103086629281243,محمد الشنراوي,Mariam Ahmed Hamouda,257,3
104864037834748,المستشار شعبان رأفت عبداللطيف,Mohamed Helmy,243,1
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,239,4
158643697625854,محمد تيسير مطر - Mohamed Tayser Mattar,Aplus,224,4
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,217,3
111086937788265,موقع تحيا مصر - Tahiamasr News,Mariam Ahmed Hamouda,203,1
371046333676858,الحرية لشريف الروبي - Free Sherif,الحرية لشريف الروبي - Free Sherif,200,2
113799478253671,KAS Sport - كاس سبورت,KAS Sport - كاس سبورت,180,2
2035593490055091,النائب عمرو القطامي,سيد أحمد,175,2
440700272976239,Rawabit Sports - روابط الرياضية,Rawabit Sports,171,3
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,169,5
101275961318204,KAS news - كاس نيوز,kasnews,166,2
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,154,1
532134937722830,النائبة أميرة بهاء الدين أبو شقة,Gehad Ali,150,3
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,135,3
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,122,2
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,102,2
114726046971699,الإعلامى حسام طه Hosam Taha,الإعلامى حسام طه Hosam Taha,101,1
105581508751620,الشعب الجمهوري Tv,الشعب الجمهوري Tv,≤100,1
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,≤100,1
866153827088050,Bankawy - بنكاوى,Hany Adel,≤100,2
1994786354105727,النائب أحمد فرغلى,احمد فرغلى,≤100,1
261220720714681,الصفحه الرسمية للمركز القومى لثقافة الطفل  - مصر,الصفحه الرسمية للمركز القومى لثقافة الطفل  - مصر,≤100,2
1082832488452367,Kasr El Nil  Advertising,These ads ran without a disclaimer,≤100,1
100349558507549,النائب حسام زكي - Senator Hossam Zaki,محمود عبدالعال محمد,≤100,1
108927510969680,الصفحة الرسمية للنائبة د. صبورة السيد,Mariam Ahmed Hamouda,≤100,4
113409070485501,Samy Nasrallah - سامي نصرالله,Samy Nasrallah - سامي نصرالله,≤100,1
103291013528894,Dr.Mokhtar Gomaa,Ahmed Zaatar,≤100,3
308088503057656,النائب محمود عصام,النائب محمود عصام,≤100,4
112161944845807,Nevein Basiouny,Muhammad Nash'at,≤100,1
1012904038778488,سامح فتحي حبيب,سامح فتحي حبيب,≤100,1
298138254162621,النادي الليبرالي بالقاهرة,النادي الليبرالي بالقاهرة,≤100,1
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,≤100,1
115624390565599,جمعية مصر والحضارات والسلام,These ads ran without a disclaimer,≤100,1
156515867722292,PICS Telecom International,These ads ran without a disclaimer,≤100,1
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,≤100,2
2102862883129084,حجازى للاستشارات القانونية,حجازى للاستشارات القانونية,≤100,1
107096734501088,النائبة منى عمر عضو مجلس النواب,Shymaa Adel,≤100,1
103591834853142,Hamoda Mohamed Hamoda - حموده محمد حموده,Mahmoud Raafat Idris,≤100,1
560229944001640,ولها وجوه أخرى - Wlaha Wogoh Okhra,These ads ran without a disclaimer,≤100,1
111393504057042,د/ مها عبد الناصر,د/ مها عبد الناصر,≤100,1
2063880373895930,Alaa Moustafa - علاء مصطفى,Islah Nahda,≤100,1
110845215246689,سياسة بالعربي,These ads ran without a disclaimer,≤100,1
103989889141235,مدار News,These ads ran without a disclaimer,≤100,1
131814203525361,CC Plus,Nourhan Osama,≤100,1
339181136170802,عبدالله ربيع - Abdallah Rabiaa,These ads ran without a disclaimer,≤100,1
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,≤100,1
102918076035869,المستشار القانونى / حمدى على,These ads ran without a disclaimer,≤100,1
117927301198554,شركة ملاح للاستثمار العقاري,These ads ran without a disclaimer,≤100,1
103571604973098,هشام حسين - Hesham Hussein,حسين السيد,≤100,1
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100,1
367290327457959,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,MP/Abdelsalam Elkhadrawy - عبدالسلام الخضراوي,≤100,1
103575865729742,Hassan Elrashidy,These ads ran without a disclaimer,≤100,1
492681327560673,Business Monthly,These ads ran without a disclaimer,≤100,1
159052647481654,حزب الإصلاح والنهضة,حزب الإصلاح والنهضة,≤100,4
1625068054380978,تحيا مصر,Mariam Ahmed Hamouda,≤100,1
105675589097240,Clean Earth Solar,These ads ran without a disclaimer,≤100,1
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100,1
103329703114613,شام تايمز shamtimes.net,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
1175630379148974,China Xinhua Sci-Tech,These ads ran without a disclaimer,≤100,2
881410915215845,Mouvement des jeunes Tunisiens-Nabeul 1,These ads ran without a disclaimer,≤100,1
107257035486242,Airspace World - by CANSO,These ads ran without a disclaimer,≤100,1
102006081505076,luxury_endless,These ads ran without a disclaimer,≤100,1
413916422388329,الأمين للإتصالات,These ads ran without a disclaimer,≤100,1
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,≤100,2
1834711490185155,Турецкий язык по скайпу от Анны Боровской,These ads ran without a disclaimer,≤100,1
1881504255432596,Hav Media,These ads ran without a disclaimer,≤100,2
915656035153394,Oceanites,These ads ran without a disclaimer,≤100,1
