Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
10677003998,Shelter,Shelter,13530,364
220543443746,International Rescue Committee - UK,International Rescue Committee UK,8892,150
311627208673,WWF UK,WWF UK,8818,55
7715002593,UNICEF UK,Unicef UK,6673,15
408582579294175,UK government,UK Government,6079,32
97708339756,Action for Children,Action for Children,5501,75
102639461303190,Fair Pay For All,Fair Pay For All,3873,100
37981137361,The Children's Society,The Children's Society,3389,62
9250349228,Greenpeace UK,Greenpeace UK,2946,20
208573062515662,Freedom from Torture,Freedom from Torture,2409,102
117509421272,St Mungo's,St Mungo's,2216,49
158077247591710,Refuge,Refuge,2216,22
799576543492660,The Week Junior,The Week Junior,1801,64
7624294394,Amnesty International UK,Amnesty International UK,1647,66
105135382234851,Warm This Winter,Warm This Winter,1563,12
1645963095654688,Healthier Scotland,The Scottish Government,1387,26
21242962092,ClientEarth,ClientEarth,1374,69
26698813123,British Red Cross,British Red Cross,1355,51
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1335,61
7527864602,WaterAid UK,WaterAid UK,1235,58
35671512696,World Animal Protection UK,World Animal Protection UK,1145,41
166335402260,Scottish Water,Scottish Water,1136,17
121936349543,World Vision UK,World Vision UK,1046,28
117476785190,Save the Children UK,Save the Children UK,1020,8
353224381469808,ifaw,IFAW,1019,20
348366988862054,Oxfam Campaigns,Oxfam Great Britain,970,1
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,902,8
101558386889,Shelter Scotland,Shelter Scotland,800,86
1613092172114946,DWP Digital,Department for Work and Pensions,785,4
268801635305,Breast Cancer Now,Breast Cancer Now,712,7
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,696,37
165099760197787,Welsh Government,Welsh Government,691,184
1046117708754519,Care4Calais,Care4Calais,676,38
18044497940,Plan International UK,Plan International UK,645,92
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,624,17
13047522725,Crimestoppers,Crimestoppers,589,48
230343220395979,NOW,Mediacom UK,583,3
40409120801,Refugee Council,Refugee Council,566,10
116625838402686,FareShare,FareShare,540,35
170911309781648,Veganuary,Veganuary,538,47
39605200520,ActionAid UK,ActionAid UK,525,32
1660600037490738,Guardian Labs,Guardian Labs,523,25
177855115588808,The Week UK,The Week UK,486,38
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,475,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,448,2
106946654868342,Water's Worth Saving,Water UK,382,86
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,365,26
490007667679401,Hugh James,Hugh James,362,7
112712550420527,Sumofus UK,SumOfUs,360,6
6233536938,War Child UK,War Child UK,358,36
547761111920012,Anglian Water - Love Every Drop,Anglian Water,323,5
7043497714,Christian Aid,Christian Aid,315,1
54605029793,British Medical Association,British Medical Association,305,2
112845639376,Refugee Action,Refugee Action,302,128
13533633585,National Trust,National Trust,296,2
101255718164248,350 UK,350.org,291,3
358706239805,Scope,Scope,289,3
238394282845251,The Big Issue,The Big Issue,282,3
107310464728068,Britain Remade,BRM Futures Limited,277,14
59304777880,YMCA England & Wales,YMCA England & Wales,275,60
249209468838241,Good Law Project,Good Law Project,271,75
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,268,2
274651352565844,Oltco Ltd,Oltco Ltd,267,124
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,265,7
1721275931466984,The Reclaim Party,The Reclaim Party,242,8
912590792245688,NHS Negligence Claims,Online Legal Limited,241,1
126686317362835,The HALO Trust,The Halo Trust,236,25
216311481960,Bill Gates,These ads ran without a disclaimer,230,8
97116898596,Sightsavers,Sightsavers,229,13
2047806148766050,Animal Equality UK,Animal Equality UK,229,7
6708565748,CBM UK,CBM UK,228,7
290498754454402,European Movement UK,European Movement UK,223,8
10986039307,VSO,VSO,221,65
18168505158,The Woodland Trust,Woodland Trust,216,45
110316635021293,UNDO,UNDO Carbon Ltd,208,1
7569385657,Co-operative Party,Co-operative Party,198,2
8270524646,Alzheimer's Society,Alzheimer's Society,187,4
6040534532,One Acre Fund,One Acre Fund,178,18
225128488403586,Musgrave MarketPlace Northern Ireland,Musgrave MarketPlace NI,178,13
7231383046,RSPCA (England & Wales),RSPCA,177,4
91484672241,Toilet Twinning,Toilet Twinning,174,12
135456716565905,Guardian Jobs,Guardian Jobs,159,26
873550809444862,Mighty Earth,Mighty Earth,158,47
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,154,1
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),146,18
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,145,22
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,143,11
7214031395,Oxfam Great Britain,Oxfam Great Britain,142,15
114651147002520,SSE Energy Solutions,SSE,142,5
212038972186253,Transport for London,Transport for London,141,1
139695000173,Good Energy,Good Energy,139,29
25749647410,The Labour Party,The Labour Party,138,674
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,136,3
949047155159569,ConnectFutures,ConnectFutures with Facebook Ad Credits,134,7
698773137204706,Give My View,Built-ID,133,7
151478384936070,Essex Police,These ads ran without a disclaimer,130,1
1586251881644270,Keir Starmer,The Labour Party,130,226
46074836918,The Trussell Trust,Trussell Trust,129,1
6707857033,Global Justice Now,Global Justice Now,129,11
195754307110390,Right To Life UK,Right To Life UK,122,3
