Location name,Amount spent (EUR)
Alytus County,204
Kaunas County,619
Klaipėda County,417
Marijampolė County,≤100
Panevėžys County,≤100
Tauragė County,≤100
Telšiai County,≤100
Unknown,≤100
Utena County,183
Vilnius County,1002
Šiauliai County,175
