Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,13156,19
100224199286614,Norsk-Ukrainsk Venneforening,Norsk-Ukrainsk Venneforening,3421,4
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,1900,3
20468812735,LO,LO,1332,18
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1049,2
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,939,49
108106430662575,Suscon As,Ronny Grindstein,918,3
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,770,6
109668258634924,Fylkesordførerkandidat Per Olav Skurdal Hopsø,Trøndelag Arbeiderparti,770,2
371106536283235,DAG OG TID,Dag og Tid AS,721,3
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",683,1
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,665,4
2398568533531114,Velferdsmiks,NHO Service og Handel,600,6
226417544192807,Tankesmien Agenda,Tankesmien Agenda,569,1
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,567,26
176175415825122,apotek.no,Apotekforeningen,405,15
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),394,1
157475710986651,Kvinnegruppa Ottar,Kvinnegruppa Ottar landsstyret,384,3
1241838412569626,Novartis Norge,Novartis Norge AS,312,3
156202914404133,Minerva,Mediehuset Minerva,302,3
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,287,6
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),270,7
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,268,6
87445018334,Nobel Peace Center,Nobel Peace Center,236,5
102203325950193,Ingvild Lemme Kristiansen,Stendi,235,14
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,234,2
21967399403,Cappelen Damm,Cappelen Damm,225,4
109908791410782,Dugnad for menneskerettigheter,Dugnad for menneskerettigheter,198,1
105939782037295,Altinget.no,Altinget AS,172,2
536745556722065,Lillestrøm FrP,Lillestrøm FrP,172,1
111322125898812,Filter Nyheter,Filter Nyheter,162,5
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,148,5
434795296969547,Karmøylista,Karmøylista,142,4
292545047480514,Vestland Arbeidarparti,Vestland Arbeidarparti,131,1
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,129,4
329804540373370,Vestfold og Telemark fylkeskommune,Vestfold og Telemark fylkeskommune,118,1
191486484237133,Tillitsvalgtordningen i Forsvaret,Tillitsvalgtordningen i Forsvaret,116,1
412991556169510,Ole Hovengen,Ole Hovengen,105,1
110834997110171,Det Gode Testament,These ads ran without a disclaimer,104,1
58345093445,Natur og Ungdom,Natur og Ungdom,101,1
106060042300827,Ann-Kristin Moldjord,Ann-Kristin Moldjord,≤100,1
126448980866214,Klassekampen,Klassekampen AS,≤100,1
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,≤100,1
