Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
533196430187039,KMU- und Gewerbeverband Kanton Zürich,KMU- und Gewerbeverband Kanton Zürich KGV,1299,35
131066326987,SP Kanton Zürich,SP Kanton Zürich,1228,21
627220684023668,GRÜNE Zürich,Grüne Kanton Zürich,952,44
252652524823017,EVP Kanton Zürich,EVP Kanton Zürich,893,84
169510248558,Die Mitte - Le Centre,Die Mitte,529,19
583706025047684,Pierre Rappazzo in den Zürcher Kantonsrat,Pierre Rappazzo,520,6
100369729335133,"Peter Grünenfelder, Regierungsratskandidat Zürich",Peter Grünenfelder c/o FDP Kanton Zürich,440,69
245030556232364,Grünliberale Partei Basel-Landschaft,Grünliberale Partei Basel-Landschaft,407,23
970401509667271,Priska Seiler Graf - Nationalrätin,Priska Seiler Graf in den Regierungsrat,406,21
154212901272905,FDP.Die Liberalen Baselland,FDP.Die Liberalen Baselland,316,95
202006389857644,Grünliberale Kanton Zürich,Grünliberale Partei Zürich,295,42
170449246402589,Grünliberale Stadt Zürich,Grünliberale Partei Stadt Zürich,280,38
100195119489766,Benno Scherrer in den Regierungsrat,Benno Scherrer,275,4
108392832120312,Perspektive Zürich,Perspektive Zürich,265,30
1903129656584980,SP Uster,SP Uster,256,5
224581297586778,Gewerkschaftsbund des Kantons Zürich,Gewerkschaftsbund des Kantons Zürich,241,4
102662476058956,Hans-Peter Amrein in den Regierungsrat,Hans-Peter Amrein in den Regierungsrat,220,4
610098352377102,Christian Pfaller,Komitee Christian Pfaller,219,57
100381452863244,Libertés et Justice sociale,Libertés et Justice sociale,217,10
1959919117421939,FDP.Die Liberalen Bezirk Bülach,FDP.Die Liberalen Bezirk Bülach,213,6
82752099000,Alternative Liste ZH,Alternative Liste Zürich,194,22
705478906236710,FDP.Die Liberalen Bezirk Uster,FDP.Die Liberalen Bezirk Uster,186,4
191136321464981,Die Mitte Stadt Winterthur,Die Mitte Stadt Winterthur,183,4
187828241245131,Grüne Baselland,Grüne Baselland,179,22
288659088239530,MCG Officiel,Mouvement Citoyens Genevois,174,18
450602808776880,Martin Neukom,Martin Neukom,170,3
324773857561365,Die Mitte Kanton Zürich,Die Mitte Kanton Zürich,169,6
1464489323856911,FDP Zürich 2,FDP Zürich 2,167,4
106241572361769,Carmen Walker Späh FDP,Carmen Walker Späh,147,14
117741198303856,FDP Kanton Zürich,FDP Kanton Zürich,145,8
161852057173460,SP Bezirk Affoltern,SP Bezirk Affoltern,137,27
1769803096579445,Grünliberale Bezirk Horgen,Grünliberale Bezirk Horgen,124,7
260591187302640,Parti socialiste genevois,Parti socialiste genevois,124,4
119245155521044,Ylli Doko - Politiker - FDP Die.Liberalen,Ylli Doko,119,4
108204507991414,Zukunft sichern,Allianz für ein JA zur OECD-Mindeststeuer,110,2
97220294896,SP Schweiz,SP Schweiz,106,1
